subject,strategy,condition,l_length,pres_rate,ncr,total_irt,irt_h1,irt_h2,irt_delta,ncr_bin
A2ZVBFH732LYXQ,prim,20-2,20.0,2000.0,17,79023.30000000075,35017.29999999702,40495.10000000149,5477.80000000447,8
A304UJAE051J89,rec,20-2,20.0,2000.0,9,24739.811111165418,7245.366666684548,13392.80000003179,6147.433333347241,4
A304UJAE051J89,rec,20-2,20.0,2000.0,10,28360.51249993841,15452.199999906123,12908.312500032285,-2543.887499873837,5
A304UJAE051J89,rec,20-2,20.0,2000.0,11,30717.387500026573,9841.92500002434,17322.08541667213,7480.160416647792,5
A304UJAE051J89,rec,20-2,20.0,2000.0,12,36005.116666709386,19166.912500041224,16838.204166668154,-2328.7083333730698,6
A304UJAE051J89,rec,20-2,20.0,2000.0,13,35213.737499952316,12553.443749964237,20976.45624998957,8423.012500025332,6
A304UJAE051J89,rec,20-2,20.0,2000.0,14,31303.300000071526,16082.299999952316,15221.00000011921,-861.299999833107,7
A312HQ3OU0EYTB,rec,20-2,20.0,2000.0,4,17351.0,14272.0,3079.0,-11193.0,2
A312HQ3OU0EYTB,rec,20-2,20.0,2000.0,5,31809.25,3619.25,24789.75,21170.5,2
A312HQ3OU0EYTB,rec,20-2,20.0,2000.0,6,34774.25,12966.166666666668,21808.083333333336,8841.916666666666,3
A312HQ3OU0EYTB,rec,20-2,20.0,2000.0,7,35992.416666666664,8342.833333333334,23815.583333333336,15472.75,3
A312HQ3OU0EYTB,rec,20-2,20.0,2000.0,8,52115.0,13132.0,38983.0,25851.0,4
A312HQ3OU0EYTB,rec,20-2,20.0,2000.0,9,52157.0,8000.5,39737.5,31737.0,4
A312HQ3OU0EYTB,rec,20-2,20.0,2000.0,10,51166.666666666664,25657.333333333332,25509.333333333332,-148.0,5
A312HQ3OU0EYTB,rec,20-2,20.0,2000.0,11,51457.0,22225.0,24992.0,2767.0,5
A312HQ3OU0EYTB,rec,20-2,20.0,2000.0,13,52743.0,21397.5,27550.0,6152.5,6
A312HQ3OU0EYTB,rec,20-2,20.0,2000.0,14,68993.0,33460.5,35532.5,2072.0,7
A312HQ3OU0EYTB,rec,20-2,20.0,2000.0,15,69578.5,27429.5,37572.0,10142.5,7
A35S8HPY0V445,ns,20-2,20.0,2000.0,4,42256.74999958277,16116.39999961853,26140.349999964234,10023.950000345703,2
A35S8HPY0V445,ns,20-2,20.0,2000.0,5,43617.10000038147,6302.5,19600.099999904633,13297.599999904633,2
A35S8HPY0V445,ns,20-2,20.0,2000.0,6,56551.07777780129,32760.277777701616,23790.800000099673,-8969.477777601945,3
A35S8HPY0V445,ns,20-2,20.0,2000.0,7,50062.37124998569,17201.761666656534,24368.222083333632,7166.460416677098,3
A35S8HPY0V445,ns,20-2,20.0,2000.0,8,55504.8416668127,28134.16666684548,27370.674999967217,-763.4916668782632,4
A35S8HPY0V445,ns,20-2,20.0,2000.0,9,45840.11666660508,17639.249999960262,20875.250000004966,3236.0000000447035,4
A35S8HPY0V445,ns,20-2,20.0,2000.0,10,51831.333333383,29442.033333420753,22389.29999996225,-7052.733333458503,5
A35S8HPY0V445,ns,20-2,20.0,2000.0,11,43377.9999999702,18436.2499999851,21248.75,2812.500000014901,5
A35S8HPY0V445,ns,20-2,20.0,2000.0,12,44455.800000071526,21118.400000035763,23337.400000035763,2219.0,6
A37GOI3N77WX21,ns,20-2,20.0,2000.0,7,35322.99999999255,14954.0,17299.39999999106,2345.3999999910593,3
A37GOI3N77WX21,ns,20-2,20.0,2000.0,8,23529.400000001304,14965.500000000931,8563.900000000373,-6401.600000000559,4
A37GOI3N77WX21,ns,20-2,20.0,2000.0,9,31421.174999991432,11699.02500000014,14801.249999992782,3102.2249999926426,4
A37GOI3N77WX21,ns,20-2,20.0,2000.0,10,33387.239583334376,18265.091666668945,15122.147916665437,-3142.9437500035083,5
A37GOI3N77WX21,ns,20-2,20.0,2000.0,11,34116.20833333131,15690.397916669182,15784.493749995096,94.09583332591376,5
A37GOI3N77WX21,ns,20-2,20.0,2000.0,12,43858.705833330256,26962.89791666752,16895.807916662732,-10067.090000004788,6
A37GOI3N77WX21,ns,20-2,20.0,2000.0,13,42541.01666667344,18692.483333326567,21110.000000012416,2417.5166666858518,6
A37GOI3N77WX21,ns,20-2,20.0,2000.0,14,44562.249999996275,26752.47499999404,17809.775000002235,-8942.699999991804,7
A37GOI3N77WX21,ns,20-2,20.0,2000.0,15,61861.19999998808,26982.70000000298,33030.9999999851,6048.299999982119,7
A389UA2GRCJ6,prim,20-2,20.0,2000.0,3,10260.25,0.0,4663.5,4663.5,1
A389UA2GRCJ6,prim,20-2,20.0,2000.0,4,16398.25,10265.0,6133.25,-4131.75,2
A389UA2GRCJ6,prim,20-2,20.0,2000.0,5,22321.38888888889,6809.38888888889,9370.388888888889,2561.0,2
A389UA2GRCJ6,prim,20-2,20.0,2000.0,6,22193.675,13422.816666666666,8770.858333333334,-4651.958333333334,3
A389UA2GRCJ6,prim,20-2,20.0,2000.0,7,30646.666666666668,10620.0,15712.666666666666,5092.666666666667,3
A389UA2GRCJ6,prim,20-2,20.0,2000.0,8,30094.44444444445,17898.777777777777,12195.666666666666,-5703.11111111111,4
A389UA2GRCJ6,prim,20-2,20.0,2000.0,9,45721.25,11342.75,27018.5,15675.75,4
A389UA2GRCJ6,prim,20-2,20.0,2000.0,10,39042.0,22264.0,16778.0,-5486.0,5
A3A7XOKH39SYOI,prim,20-2,20.0,2000.0,3,10564.599999904633,0.0,8389.700000286102,8389.700000286102,1
A3A7XOKH39SYOI,prim,20-2,20.0,2000.0,4,25948.10000038147,8840.29999923706,17107.80000114441,8267.500001907349,2
A3A7XOKH39SYOI,prim,20-2,20.0,2000.0,5,22606.816667000454,7327.250000476837,10131.516666491827,2804.2666660149894,2
A3A7XOKH39SYOI,prim,20-2,20.0,2000.0,6,17895.275000572205,11684.32500076294,6210.949999809265,-5473.375000953674,3
A3A7XOKH39SYOI,prim,20-2,20.0,2000.0,7,40604.53333324857,18925.583333545263,17805.238887998792,-1120.344445546468,3
A3A7XOKH39SYOI,prim,20-2,20.0,2000.0,8,30749.974999745686,17122.816666523617,13627.15833322207,-3495.658333301544,4
A3A7XOKH39SYOI,prim,20-2,20.0,2000.0,9,34044.78749980529,13581.858333190283,15424.512499829132,1842.6541666388507,4
A3A7XOKH39SYOI,prim,20-2,20.0,2000.0,10,44308.09999847412,23749.89999961853,20558.19999885559,-3191.7000007629395,5
A3A7XOKH39SYOI,prim,20-2,20.0,2000.0,11,42482.449999809265,13907.499999523163,25762.950000286102,11855.45000076294,5
A3B0CMCBWAND7,rec,20-2,20.0,2000.0,7,28859.04999998212,14999.149999946356,10579.15000000596,-4419.999999940395,3
A3B0CMCBWAND7,rec,20-2,20.0,2000.0,8,39224.18333335718,16504.100000028808,22720.083333328366,6215.983333299558,4
A3B0CMCBWAND7,rec,20-2,20.0,2000.0,9,35956.023333344856,10219.216666668653,21007.060000006357,10787.843333337705,4
A3B0CMCBWAND7,rec,20-2,20.0,2000.0,10,38242.2450000157,17693.125000011176,20549.12000000452,2855.9949999933438,5
A3B0CMCBWAND7,rec,20-2,20.0,2000.0,11,36486.67083325485,12038.23333333681,20292.574999922264,8254.341666585457,5
A3B0CMCBWAND7,rec,20-2,20.0,2000.0,12,37013.59999999404,19223.09999997914,17790.5000000149,-1432.5999999642372,6
A3B0CMCBWAND7,rec,20-2,20.0,2000.0,13,45029.01666672528,19628.233333324395,22402.350000053644,2774.1166667292514,6
A3C4WGE4SOGM1,ns,20-2,20.0,2000.0,3,26849.461904775526,0.0,14440.061904725573,14440.061904725573,1
A3C4WGE4SOGM1,ns,20-2,20.0,2000.0,4,24416.199999928474,14234.724999904633,10181.475000023842,-4053.2499998807907,2
A3C4WGE4SOGM1,ns,20-2,20.0,2000.0,5,27466.150000492733,9318.716666857401,13489.21666677793,4170.499999920527,2
A3C4WGE4SOGM1,ns,20-2,20.0,2000.0,6,26672.95000052452,11675.250000238419,14997.700000286102,3322.4500000476837,3
A3C4WGE4SOGM1,ns,20-2,20.0,2000.0,8,34862.73333374659,18025.500000476837,16837.233333269756,-1188.266667207082,4
A3C4WGE4SOGM1,ns,20-2,20.0,2000.0,9,35284.75000011921,13079.825000047684,17541.825000047684,4462.0,4
A3C4WGE4SOGM1,ns,20-2,20.0,2000.0,10,37880.33749938011,22236.13749963045,15644.19999974966,-6591.937499880791,5
A3C4WGE4SOGM1,ns,20-2,20.0,2000.0,11,46049.89166669051,16844.266666531563,24785.808333476387,7941.541666944821,5
A3C4WGE4SOGM1,ns,20-2,20.0,2000.0,12,47464.950000047684,25663.650000095367,21801.299999952316,-3862.350000143051,6
A3C4WGE4SOGM1,ns,20-2,20.0,2000.0,13,44438.49999952316,18899.800000190735,23258.799999713898,4358.999999523163,6
A3CKVVGWBS4NGU,prim,20-2,20.0,2000.0,7,24650.099999666214,7294.400000095367,11586.499999761581,4292.099999666214,3
A3CKVVGWBS4NGU,prim,20-2,20.0,2000.0,8,45887.99999976158,23448.199999570847,22439.800000190735,-1008.3999993801117,4
A3CKVVGWBS4NGU,prim,20-2,20.0,2000.0,9,47265.70000016689,19115.275000154972,24446.92500001192,5331.649999856949,4
A3CKVVGWBS4NGU,prim,20-2,20.0,2000.0,10,45295.07777748505,27357.847222063272,17937.230555421775,-9420.616666641501,5
A3CKVVGWBS4NGU,prim,20-2,20.0,2000.0,11,56182.09999982516,25697.566666470633,24461.58888888359,-1235.9777775870432,5
A3CKVVGWBS4NGU,prim,20-2,20.0,2000.0,12,52144.483333309494,28771.64999999603,23372.833333313465,-5398.816666682562,6
A3CKVVGWBS4NGU,prim,20-2,20.0,2000.0,13,61200.18333323797,23252.595833212137,32633.612500031788,9381.01666681965,6
A3CKVVGWBS4NGU,prim,20-2,20.0,2000.0,14,58711.43749988079,33011.71250003576,25699.724999845028,-7311.987500190735,7
A3CKVVGWBS4NGU,prim,20-2,20.0,2000.0,15,55718.300000190735,20157.500000476837,31232.799999713898,11075.29999923706,7
A3GDVKIN7ZGUG9,rec,20-2,20.0,2000.0,5,49382.0,3697.0,42099.0,38402.0,2
A3GDVKIN7ZGUG9,rec,20-2,20.0,2000.0,6,28665.75,16818.25,11847.5,-4970.75,3
A3GDVKIN7ZGUG9,rec,20-2,20.0,2000.0,8,76404.5,44593.0,31811.5,-12781.5,4
A3GDVKIN7ZGUG9,rec,20-2,20.0,2000.0,9,68939.0,19711.0,36751.0,17040.0,4
A3GDVKIN7ZGUG9,rec,20-2,20.0,2000.0,10,74301.5,36622.0,37679.5,1057.5,5
A3GDVKIN7ZGUG9,rec,20-2,20.0,2000.0,11,71025.70833333334,29527.083333333336,36738.25,7211.166666666667,5
A3GDVKIN7ZGUG9,rec,20-2,20.0,2000.0,12,61955.5,33749.5,28206.0,-5543.5,6
A3GDVKIN7ZGUG9,rec,20-2,20.0,2000.0,14,78723.0,46076.0,32647.0,-13429.0,7
A3HE29W5IDR394,rec,20-2,20.0,2000.0,6,19313.0,7712.5,11600.5,3888.0,3
A3HE29W5IDR394,rec,20-2,20.0,2000.0,7,31635.25,4505.5,25496.0,20990.5,3
A3HE29W5IDR394,rec,20-2,20.0,2000.0,8,56284.0,16688.25,39595.75,22907.5,4
A3HE29W5IDR394,rec,20-2,20.0,2000.0,9,19305.0,9794.0,7917.0,-1877.0,4
A3HE29W5IDR394,rec,20-2,20.0,2000.0,10,41200.5,14812.166666666666,26388.333333333332,11576.166666666666,5
A3HE29W5IDR394,rec,20-2,20.0,2000.0,11,55455.27777777778,9578.555555555555,43860.166666666664,34281.61111111111,5
A3HE29W5IDR394,rec,20-2,20.0,2000.0,12,62861.0,14764.166666666666,48096.833333333336,33332.666666666664,6
A3HE29W5IDR394,rec,20-2,20.0,2000.0,13,59575.666666666664,15308.333333333334,42119.333333333336,26811.0,6
A3HE29W5IDR394,rec,20-2,20.0,2000.0,14,59585.0,19268.5,40316.5,21048.0,7
A3HE29W5IDR394,rec,20-2,20.0,2000.0,15,57303.25,12081.75,41987.75,29906.0,7
A3HE29W5IDR394,rec,20-2,20.0,2000.0,16,68313.75,20201.75,48112.0,27910.25,8
A3I1SGVY37KR4A,ns,20-2,20.0,2000.0,3,26711.0,0.0,4378.0,4378.0,1
A3I1SGVY37KR4A,ns,20-2,20.0,2000.0,4,38142.833333333336,27118.333333333332,11024.5,-16093.833333333334,2
A3I1SGVY37KR4A,ns,20-2,20.0,2000.0,5,59955.333333333336,18771.5,21455.5,2684.0,2
A3I1SGVY37KR4A,ns,20-2,20.0,2000.0,6,53456.42222222222,29535.64444444444,23920.777777777777,-5614.866666666666,3
A3I1SGVY37KR4A,ns,20-2,20.0,2000.0,7,57226.22222222222,16804.222222222223,27077.11111111111,10272.888888888889,3
A3I1SGVY37KR4A,ns,20-2,20.0,2000.0,8,55990.5,34459.5,21531.0,-12928.5,4
A3I1SGVY37KR4A,ns,20-2,20.0,2000.0,9,58550.0,20569.5,34504.0,13934.5,4
A3I1SGVY37KR4A,ns,20-2,20.0,2000.0,10,81097.0,32896.0,48201.0,15305.0,5
A3J5HRXH4F64SP,ns,20-2,20.0,2000.0,4,26353.75,14077.75,12276.0,-1801.75,2
A3J5HRXH4F64SP,ns,20-2,20.0,2000.0,5,26197.583333333336,5561.083333333334,14227.416666666668,8666.333333333332,2
A3J5HRXH4F64SP,ns,20-2,20.0,2000.0,6,35559.375,17348.125,18211.25,863.125,3
A3LVLZS8S41ZD7,rec,20-2,20.0,2000.0,7,19999.5,3343.0,14590.0,11247.0,3
A3LVLZS8S41ZD7,rec,20-2,20.0,2000.0,8,22702.0,9566.0,13136.0,3570.0,4
A3LVLZS8S41ZD7,rec,20-2,20.0,2000.0,9,21869.0,6405.0,13529.0,7124.0,4
A3LVLZS8S41ZD7,rec,20-2,20.0,2000.0,10,29237.0,10574.0,18663.0,8089.0,5
A3LVLZS8S41ZD7,rec,20-2,20.0,2000.0,11,30535.0,10203.5,18516.5,8313.0,5
A3LVLZS8S41ZD7,rec,20-2,20.0,2000.0,12,46027.791666666664,18501.583333333336,27526.208333333332,9024.625,6
A3LVLZS8S41ZD7,rec,20-2,20.0,2000.0,13,47662.0625,12249.8125,31284.6875,19034.875,6
A3LVLZS8S41ZD7,rec,20-2,20.0,2000.0,14,36649.5,17239.666666666668,19409.833333333332,2170.1666666666665,7
A3LVLZS8S41ZD7,rec,20-2,20.0,2000.0,15,47683.5,16122.5,29906.5,13784.0,7
A3LVLZS8S41ZD7,rec,20-2,20.0,2000.0,16,55161.88888888888,21915.666666666668,33246.222222222226,11330.555555555555,8
A3LVLZS8S41ZD7,rec,20-2,20.0,2000.0,17,51770.0,15126.25,32793.5,17667.25,8
A3LVLZS8S41ZD7,rec,20-2,20.0,2000.0,18,82368.0,19753.0,62615.0,42862.0,9
A3LXARU55PR281,ns,20-2,20.0,2000.0,3,35220.0,0.0,16127.666666666666,16127.666666666666,1
A3LXARU55PR281,ns,20-2,20.0,2000.0,4,49755.0,18086.0,31669.0,13583.0,2
A3LXARU55PR281,ns,20-2,20.0,2000.0,5,35285.0,10326.25,20334.75,10008.5,2
A3LXARU55PR281,ns,20-2,20.0,2000.0,6,31278.0,18906.5,12371.5,-6535.0,3
A3LXARU55PR281,ns,20-2,20.0,2000.0,7,32504.666666666668,11064.666666666666,16997.333333333332,5932.666666666667,3
A3LXARU55PR281,ns,20-2,20.0,2000.0,8,33713.5,17507.166666666668,16206.333333333334,-1300.8333333333333,4
A3LXARU55PR281,ns,20-2,20.0,2000.0,9,39103.166666666664,10815.833333333334,24311.5,13495.666666666666,4
A3LXARU55PR281,ns,20-2,20.0,2000.0,10,43478.5,22780.166666666668,20698.333333333332,-2081.8333333333335,5
A3LXARU55PR281,ns,20-2,20.0,2000.0,11,45189.0,17247.0,23304.75,6057.75,5
A3LXARU55PR281,ns,20-2,20.0,2000.0,12,64461.75,39928.25,24533.5,-15394.75,6
A3LXARU55PR281,ns,20-2,20.0,2000.0,14,55301.91666666667,29461.666666666664,25840.25,-3621.4166666666665,7
A3LXARU55PR281,ns,20-2,20.0,2000.0,15,61615.75,21668.75,35622.25,13953.5,7
A3TR3KIRG5PCZ8,prim,20-2,20.0,2000.0,5,9247.0,1642.0,5086.0,3444.0,2
A3TR3KIRG5PCZ8,prim,20-2,20.0,2000.0,6,12846.3125,7953.875,4892.4375,-3061.4375,3
A3TR3KIRG5PCZ8,prim,20-2,20.0,2000.0,7,16025.0,5309.5125,7864.975,2555.4625,3
A3TR3KIRG5PCZ8,prim,20-2,20.0,2000.0,8,18345.604166666668,10921.260416666666,7424.34375,-3496.916666666667,4
A3TR3KIRG5PCZ8,prim,20-2,20.0,2000.0,9,19357.333333333332,6963.916666666667,9103.416666666666,2139.5,4
A3U2A632YWEX7B,prim,20-2,20.0,2000.0,5,68352.19999694824,12484.050000190735,44616.54999732971,32132.499997138977,2
A3U2A632YWEX7B,prim,20-2,20.0,2000.0,6,38214.60000419617,30102.900003433228,8111.700000762939,-21991.200002670288,3
A3U2A632YWEX7B,prim,20-2,20.0,2000.0,7,72301.35000038147,21403.000000953674,45188.79999923706,23785.799998283386,3
A3U2A632YWEX7B,prim,20-2,20.0,2000.0,8,51080.099999427795,29428.44999885559,21651.650000572205,-7776.799998283386,4
A3U2A632YWEX7B,prim,20-2,20.0,2000.0,9,65442.08749914169,24029.550000667572,34538.849999427795,10509.299998760223,4
A3U2A632YWEX7B,prim,20-2,20.0,2000.0,10,69252.84374976158,39355.83750009537,29897.006249666214,-9458.831250429153,5
A3U2A632YWEX7B,prim,20-2,20.0,2000.0,11,67599.47499966621,28721.962500333786,33586.48749923706,4864.5249989032745,5
A3U2A632YWEX7B,prim,20-2,20.0,2000.0,12,61828.50000190735,37926.00000190735,23902.5,-14023.500001907349,6
A3U2A632YWEX7B,prim,20-2,20.0,2000.0,13,70700.02222315471,26026.605556382074,40478.62222173479,14452.016665352718,6
A3U2A632YWEX7B,prim,20-2,20.0,2000.0,14,76070.92500138283,36048.0,40022.92500138283,3974.9250013828278,7
A3U2A632YWEX7B,prim,20-2,20.0,2000.0,15,72226.99999872844,34578.466665267944,33144.56666692098,-1433.8999983469646,7
A3U2A632YWEX7B,prim,20-2,20.0,2000.0,17,75482.39999961853,35648.59999847412,35508.50000190735,-140.09999656677246,8
A3U69MNO1JC7V4,rec,20-2,20.0,2000.0,8,44374.0,20572.0,23802.0,3230.0,4
A3U69MNO1JC7V4,rec,20-2,20.0,2000.0,9,31937.0,16736.0,11616.0,-5120.0,4
A3U69MNO1JC7V4,rec,20-2,20.0,2000.0,10,59051.0,23245.0,35806.0,12561.0,5
A3U69MNO1JC7V4,rec,20-2,20.0,2000.0,11,52353.666666666664,18558.833333333332,28289.5,9730.666666666666,5
A3U69MNO1JC7V4,rec,20-2,20.0,2000.0,12,52577.0,32948.0,19629.0,-13319.0,6
A3U69MNO1JC7V4,rec,20-2,20.0,2000.0,13,58055.4,23547.68888888889,29068.022222222222,5520.333333333333,6
A3U69MNO1JC7V4,rec,20-2,20.0,2000.0,14,60354.125,29605.875,30748.25,1142.375,7
A3U69MNO1JC7V4,rec,20-2,20.0,2000.0,15,66113.125,26117.5,34968.875,8851.375,7
A3U69MNO1JC7V4,rec,20-2,20.0,2000.0,16,65813.33333333333,31608.22222222222,34205.11111111112,2596.888888888889,8
A3U69MNO1JC7V4,rec,20-2,20.0,2000.0,17,68971.125,33897.25,30683.625,-3213.625,8
A3U69MNO1JC7V4,rec,20-2,20.0,2000.0,18,67759.5,35162.0,32597.5,-2564.5,9
A3UMHUWJKRGKNR,rec,20-2,20.0,2000.0,5,51910.39999997616,24052.0,23283.599999964237,-768.4000000357628,2
A3UMHUWJKRGKNR,rec,20-2,20.0,2000.0,6,68827.89999997616,50291.700000047684,18536.199999928474,-31755.50000011921,3
A3UMHUWJKRGKNR,rec,20-2,20.0,2000.0,7,52438.499999821186,19228.0,23876.39999985695,4648.399999856949,3
A3UMHUWJKRGKNR,rec,20-2,20.0,2000.0,8,67969.3999999538,33520.81249996275,34448.58749999106,927.7750000283127,4
A3UMHUWJKRGKNR,rec,20-2,20.0,2000.0,9,51953.35000000397,17953.616666674614,26293.30000001192,8339.683333337307,4
A3UMHUWJKRGKNR,rec,20-2,20.0,2000.0,10,69201.99166665475,36408.09583336612,32793.89583328863,-3614.200000077486,5
A3UMHUWJKRGKNR,rec,20-2,20.0,2000.0,11,64289.71250003825,25244.55833330502,33964.94583336512,8720.387500060102,5
A3UMHUWJKRGKNR,rec,20-2,20.0,2000.0,12,71682.16666652758,34865.46666659912,36816.699999928474,1951.2333333293598,6
A3UMHUWJKRGKNR,rec,20-2,20.0,2000.0,13,68851.59166661899,25789.77222218778,36771.52500000596,10981.752777818176,6
A3UMHUWJKRGKNR,rec,20-2,20.0,2000.0,15,69871.80000007153,25723.100000023842,40466.60000002384,14743.5,7
A3UMHUWJKRGKNR,rec,20-2,20.0,2000.0,16,80126.2999997735,33720.69999986887,46405.59999990463,12684.900000035763,8
A3VW5PI9ZX9DOD,ns,20-2,20.0,2000.0,3,16762.25000023842,0.0,12296.400000095367,12296.400000095367,1
A3VW5PI9ZX9DOD,ns,20-2,20.0,2000.0,4,34112.89999961853,19504.699999968212,14608.19999965032,-4896.500000317891,2
A3VW5PI9ZX9DOD,ns,20-2,20.0,2000.0,5,26664.049999952316,7213.200000047684,15971.799999952316,8758.599999904633,2
A3VW5PI9ZX9DOD,ns,20-2,20.0,2000.0,6,58264.800000190735,43620.09999990463,14644.700000286102,-28975.39999961853,3
A3VW5PI9ZX9DOD,ns,20-2,20.0,2000.0,7,33101.34999982516,16137.98333311081,13964.999999841053,-2172.983333269755,3
A3VW5PI9ZX9DOD,ns,20-2,20.0,2000.0,8,46406.812499940395,28308.88749974966,18097.925000190735,-10210.962499558926,4
A3VW5PI9ZX9DOD,ns,20-2,20.0,2000.0,9,55587.37500011921,22212.525000333786,29331.999999642372,7119.474999308586,4
A3VW5PI9ZX9DOD,ns,20-2,20.0,2000.0,10,45622.82500064373,23165.950000286102,22456.875000357628,-709.0749999284744,5
A3VW5PI9ZX9DOD,ns,20-2,20.0,2000.0,11,50023.10000085831,26566.70000076294,21209.5,-5357.200000762939,5
A4HWADFPGP45G,ns,20-2,20.0,2000.0,4,60934.199999809265,42788.74999988079,18145.449999928474,-24643.299999952316,2
A4HWADFPGP45G,ns,20-2,20.0,2000.0,5,42658.29999947548,13502.200000047684,21144.099999666214,7641.89999961853,2
A4HWADFPGP45G,ns,20-2,20.0,2000.0,6,50053.977777693006,30686.022222095064,19367.955555597942,-11318.066666497127,3
A4HWADFPGP45G,ns,20-2,20.0,2000.0,7,58104.867499861124,21335.14083336095,29094.08208319346,7758.941249832511,3
A4HWADFPGP45G,ns,20-2,20.0,2000.0,8,63047.27499970794,40121.98749986291,22925.287499845028,-17196.70000001788,4
A4HWADFPGP45G,ns,20-2,20.0,2000.0,9,66343.46249994636,27013.024999976158,34285.23750001192,7272.212500035763,4
A4HWADFPGP45G,ns,20-2,20.0,2000.0,10,61531.025000313915,40572.791666944824,20958.233333369095,-19614.558333575726,5
A4HWADFPGP45G,ns,20-2,20.0,2000.0,11,63914.67500001192,32454.049999952316,26494.825000047684,-5959.224999904633,5
A4HWADFPGP45G,ns,20-2,20.0,2000.0,12,55391.07499986887,34014.950000047684,21376.124999821186,-12638.825000226498,6
A4HWADFPGP45G,ns,20-2,20.0,2000.0,13,52312.59999990463,17719.200000047684,23320.900000095367,5601.700000047684,6
A4HWADFPGP45G,ns,20-2,20.0,2000.0,15,70300.09999990463,33500.799999952316,33528.5,27.700000047683716,7
AFRKVRPZ2RHY8,rec,20-2,20.0,2000.0,6,23041.000000357628,12974.000000238419,10067.00000011921,-2907.0000001192093,3
AFRKVRPZ2RHY8,rec,20-2,20.0,2000.0,9,20573.15000000596,4668.900000035763,13599.924999952316,8931.024999916553,4
AFRKVRPZ2RHY8,rec,20-2,20.0,2000.0,10,21088.716666713357,9661.058333342273,11427.658333371084,1766.600000028809,5
AFRKVRPZ2RHY8,rec,20-2,20.0,2000.0,11,26592.525000095367,7659.033333361149,16481.25833342473,8822.225000063578,5
AFRKVRPZ2RHY8,rec,20-2,20.0,2000.0,12,24649.033333341282,10774.799999992052,13874.233333349228,3099.4333333571753,6
AHZCC2V399WUN,ns,20-2,20.0,2000.0,4,11920.900000035763,9329.149999976158,2591.7500000596046,-6737.3999999165535,2
AHZCC2V399WUN,ns,20-2,20.0,2000.0,5,21396.683928774935,5204.921428684678,12715.207142825637,7510.285714140959,2
AHZCC2V399WUN,ns,20-2,20.0,2000.0,6,21443.993749976158,13296.793750047684,8147.199999928474,-5149.593750119209,3
AHZCC2V399WUN,ns,20-2,20.0,2000.0,7,23326.899999827147,7272.074999928474,12898.793749943376,5626.718750014901,3
AHZCC2V399WUN,ns,20-2,20.0,2000.0,8,27418.37500011921,16396.60000014305,11021.774999976158,-5374.825000166894,4
AHZCC2V399WUN,ns,20-2,20.0,2000.0,9,34357.72500026226,13154.675000071526,17208.175000190735,4053.5000001192093,4
AHZCC2V399WUN,ns,20-2,20.0,2000.0,10,45179.89999914169,27374.699999332428,17805.199999809265,-9569.499999523163,5
AJABAPM32ETMN,rec,20-2,20.0,2000.0,5,29410.0,4744.0,14184.0,9440.0,2
AJABAPM32ETMN,rec,20-2,20.0,2000.0,6,25074.5,16423.5,8651.0,-7772.5,3
AJABAPM32ETMN,rec,20-2,20.0,2000.0,7,31302.333333333332,8482.055555555555,14101.055555555557,5619.0,3
AJABAPM32ETMN,rec,20-2,20.0,2000.0,8,38867.77777777778,22863.833333333332,16003.944444444443,-6859.88888888889,4
AJABAPM32ETMN,rec,20-2,20.0,2000.0,9,44906.16666666667,15946.833333333332,25344.833333333336,9398.0,4
AJABAPM32ETMN,rec,20-2,20.0,2000.0,10,51729.25,27029.5,24699.75,-2329.75,5
AJABAPM32ETMN,rec,20-2,20.0,2000.0,11,47736.0,18587.5,24515.75,5928.25,5
AJABAPM32ETMN,rec,20-2,20.0,2000.0,12,55061.5,28050.0,27011.5,-1038.5,6
AK1EF4NACR1UJ,prim,20-2,20.0,2000.0,6,61374.124999940395,39287.524999797344,22086.60000014305,-17200.924999654293,3
AK1EF4NACR1UJ,prim,20-2,20.0,2000.0,8,68472.85555526946,35425.6444445716,33047.211110697855,-2378.433333873749,4
AK1EF4NACR1UJ,prim,20-2,20.0,2000.0,9,54832.82499921322,27143.474999547005,18665.674999952316,-8477.799999594688,4
AK1EF4NACR1UJ,prim,20-2,20.0,2000.0,10,64360.69166700045,39904.23333325982,24456.458333740633,-15447.77499951919,5
AK1EF4NACR1UJ,prim,20-2,20.0,2000.0,11,62765.940000003575,24536.12500013113,32290.437499970198,7754.312499839068,5
AK1EF4NACR1UJ,prim,20-2,20.0,2000.0,12,62113.581250190735,38201.60000017285,23911.98125001788,-14289.618750154972,6
AK1EF4NACR1UJ,prim,20-2,20.0,2000.0,13,57327.487500309944,26380.91250014305,24233.537500083447,-2147.3750000596046,6
AK1EF4NACR1UJ,prim,20-2,20.0,2000.0,14,63135.699999809265,29472.900000095367,33662.7999997139,4189.89999961853,7
AK1EF4NACR1UJ,prim,20-2,20.0,2000.0,16,60866.59999990463,34383.50000047684,26483.099999427795,-7900.400001049042,8
AKIT35WR8HEQ3,prim,20-2,20.0,2000.0,3,7506.60000000149,0.0,4313.200000001118,4313.200000001118,1
AKIT35WR8HEQ3,prim,20-2,20.0,2000.0,5,37986.80624999215,9276.981249902554,18726.12083340576,9449.139583503205,2
AKIT35WR8HEQ3,prim,20-2,20.0,2000.0,6,25888.069999928277,15785.303333281352,10102.766666646923,-5682.536666634431,3
