subject,strategy,condition,l_length,pres_rate,ncr,tr_1,tr_2,tr_3,tr_4,tr_5,tr_6,tr_7,tr_8,tr_9,tr_10,tr_11,tr_12,tr_13,tr_14,tr_15,tr_16,tr_17,tr_18,tr_19,tr_20,tr_21,tr_22,tr_23,tr_24,tr_25,tr_26,tr_27
A3UMHUWJKRGKNR,rec,20-2,20.0,2000.0,7,3914.800000011921,15313.19999998808,9334.099999964235,6263.599999964237,5874.599999964237,,,,,,,,,,,,,,,,,,,,,,
A3UMHUWJKRGKNR,rec,20-2,20.0,2000.0,8,4258.399999966224,7311.599999971688,4984.150000015895,4581.074999973178,8161.550000021855,6392.06666670243,6940.5833333233995,,,,,,,,,,,,,,,,,,,,
A3UMHUWJKRGKNR,rec,20-2,20.0,2000.0,9,5393.675000011921,9637.199999988079,4120.150000020862,6708.187499985099,5381.249999977648,4509.883333325386,5351.050000011921,6108.674999974668,,,,,,,,,,,,,,,,,,,
A3UMHUWJKRGKNR,rec,20-2,20.0,2000.0,10,7092.912500012666,6423.858333359162,7853.166666671634,5109.608333346744,5522.94999999553,5841.111111097866,6315.218749996275,7489.399999988576,9178.812499995032,,,,,,,,,,,,,,,,,,
A3UMHUWJKRGKNR,rec,20-2,20.0,2000.0,11,4677.987499989569,5895.824999988079,6006.833333338301,6432.116666659713,5080.208333368103,3938.733333349228,5801.808333357175,4690.116666674614,6007.38749999553,8477.83749999106,,,,,,,,,,,,,,,,,
A3UMHUWJKRGKNR,rec,20-2,20.0,2000.0,12,4850.616666674614,4712.783333281676,5809.966666698456,4926.075000017881,5731.399999996026,5045.516666650772,6551.499999980132,5235.966666658719,5797.866666654746,6999.566666662693,8978.475000023842,,,,,,,,,,,,,,,,
A3UMHUWJKRGKNR,rec,20-2,20.0,2000.0,13,3854.5222222208977,5151.649999996026,4824.7750000059605,4566.849999967549,4360.53888889485,5260.727777772479,7019.686111138926,7662.424999982119,5704.200000007947,4052.9361111223698,5191.286111106475,6282.591666658719,,,,,,,,,,,,,,,
A3UMHUWJKRGKNR,rec,20-2,20.0,2000.0,15,2647.100000023842,3722.8000000715256,5514.599999904633,4233.299999952316,4634.600000023842,4970.700000047684,3682.100000023842,6059.799999952316,4362.199999928474,4730.899999976158,4200.100000023842,5714.300000071526,,5971.0,,,,,,,,,,,,,
A3UMHUWJKRGKNR,rec,20-2,20.0,2000.0,16,2821.899999976158,2962.800000011921,3874.299999952316,5331.599999964237,5471.300000011921,5358.699999988079,4558.5,3341.599999964237,4136.399999976158,2969.199999988079,6056.599999964237,2909.599999964237,6054.799999952316,6320.300000011921,,,,,,,,,,,,,
A3VW5PI9ZX9DOD,ns,20-2,20.0,2000.0,2,1497.7999997138977,,,,,,,,,,,,,,,,,,,,,,,,,,
A3VW5PI9ZX9DOD,ns,20-2,20.0,2000.0,3,4465.850000143051,,,,,,,,,,,,,,,,,,,,,,,,,,
A3VW5PI9ZX9DOD,ns,20-2,20.0,2000.0,4,,4862.899999856949,2986.3999996185303,,,,,,,,,,,,,,,,,,,,,,,,
A3VW5PI9ZX9DOD,ns,20-2,20.0,2000.0,5,4842.900000095367,3672.5,4545.049999952316,2502.7000002861023,,,,,,,,,,,,,,,,,,,,,,,
A3VW5PI9ZX9DOD,ns,20-2,20.0,2000.0,6,2107.2000002861023,,1853.900000095368,6821.10000038147,,,,,,,,,,,,,,,,,,,,,,,
A3VW5PI9ZX9DOD,ns,20-2,20.0,2000.0,7,3310.0833333333335,8147.899999936421,2998.366666873296,4510.5,3011.4333333969116,4277.6833332379665,,,,,,,,,,,,,,,,,,,,,
A3VW5PI9ZX9DOD,ns,20-2,20.0,2000.0,8,5717.709999942779,4619.10499997139,6679.770000076294,4469.641666511695,8336.380000019073,3736.7500000794726,4900.524999996026,,,,,,,,,,,,,,,,,,,,
A3VW5PI9ZX9DOD,ns,20-2,20.0,2000.0,9,6338.000000119209,3433.2750002145767,3676.8000000715256,4042.850000143051,5775.050000071526,3382.649999856949,8003.824999809267,4033.9500000476837,,,,,,,,,,,,,,,,,,,
A3VW5PI9ZX9DOD,ns,20-2,20.0,2000.0,10,5563.099999904633,4585.549999952316,3414.600000143051,3911.7000002861023,2384.75,2962.1000003814697,7021.349999904633,2592.2000000476837,3448.7500002384186,,,,,,,,,,,,,,,,,,
A3VW5PI9ZX9DOD,ns,20-2,20.0,2000.0,11,8324.5,4530.60000038147,,,2246.9000000953674,3679.599999904633,,2346.0,4127.5,,,,,,,,,,,,,,,,,,
A4HWADFPGP45G,ns,20-2,20.0,2000.0,4,,,2911.199999809265,,,,,,,,,,,,,,,,,,,,,,,,
A4HWADFPGP45G,ns,20-2,20.0,2000.0,5,9157.50000011921,,9452.549999833107,4992.949999928474,,,,,,,,,,,,,,,,,,,,,,,
A4HWADFPGP45G,ns,20-2,20.0,2000.0,6,11688.299999952316,5450.466666645473,4525.866666714351,9536.583333313465,9689.274999976158,,,,,,,,,,,,,,,,,,,,,,
A4HWADFPGP45G,ns,20-2,20.0,2000.0,7,5566.666666613684,6326.683333350553,5803.913333288829,7994.889583254853,6388.712499976158,6636.3422222720255,,,,,,,,,,,,,,,,,,,,,
A4HWADFPGP45G,ns,20-2,20.0,2000.0,8,6994.750000039737,6542.449999928474,8275.716666698456,4896.274999976158,5152.466666618983,5056.549999952316,8599.683333277702,,,,,,,,,,,,,,,,,,,,
A4HWADFPGP45G,ns,20-2,20.0,2000.0,9,5187.499999940395,11079.0,8255.933333317438,4163.366666674614,3565.8666666348777,5447.483333309491,6183.81666680177,7374.475000023842,,,,,,,,,,,,,,,,,,,
A4HWADFPGP45G,ns,20-2,20.0,2000.0,10,7630.850000023842,6575.487500011921,7243.6555555926425,4031.4166667064032,6063.133333365123,3881.2111110422343,4969.600000063579,4274.574999988079,6048.891666650772,,,,,,,,,,,,,,,,,,
A4HWADFPGP45G,ns,20-2,20.0,2000.0,11,5169.25,3735.25,3826.200000047684,5434.149999976158,3982.6999999284744,4897.224999964237,3993.4499999284744,4822.675000011921,3583.7000000476837,4153.450000047684,,,,,,,,,,,,,,,,,
A4HWADFPGP45G,ns,20-2,20.0,2000.0,12,3828.25,4047.899999976158,3118.7999999523163,4204.150000095367,2145.300000190735,3214.9000000953674,2423.4000000953674,3433.7499998807907,3282.100000023842,3363.399999976158,3832.9999999403954,,,,,,,,,,,,,,,,
A4HWADFPGP45G,ns,20-2,20.0,2000.0,13,2883.2999999523163,3722.700000047684,3133.2999999523163,4616.100000143051,3363.7999999523163,,2404.4000000953674,3506.200000047684,3328.2999999523163,,2570.2999999523163,2600.200000047684,,,,,,,,,,,,,,,
A4HWADFPGP45G,ns,20-2,20.0,2000.0,15,4018.099999904633,3564.200000047684,6477.699999809265,3377.300000190735,,4236.0,3270.7999999523163,,4037.800000190735,4375.299999952316,4134.299999952316,3790.0,2143.700000047684,5043.0,,,,,,,,,,,,,
AFRKVRPZ2RHY8,rec,20-2,20.0,2000.0,6,,2232.4000000953674,,6170.200000047684,3896.8000000715256,,,,,,,,,,,,,,,,,,,,,,
AFRKVRPZ2RHY8,rec,20-2,20.0,2000.0,9,1476.5250000357628,1603.2000000178814,1589.1749999821186,2304.3250000178814,1686.9000000059605,1916.6749999523163,3712.5000000298023,6283.849999964237,,,,,,,,,,,,,,,,,,,
AFRKVRPZ2RHY8,rec,20-2,20.0,2000.0,10,1625.3624999970198,1559.362500011921,1354.0375000089407,2599.5375000089407,2691.3250000029802,2063.2625000029802,3051.4750000089407,2260.949999988079,8605.475000038743,,,,,,,,,,,,,,,,,,
AFRKVRPZ2RHY8,rec,20-2,20.0,2000.0,11,1249.2500000198681,1761.3833333353202,2198.316666652759,2200.666666676601,2465.666666636864,1640.916666676601,2005.9000000158944,3779.199999988079,2954.650000015895,13891.11666671435,,,,,,,,,,,,,,,,,
AFRKVRPZ2RHY8,rec,20-2,20.0,2000.0,12,1500.266666640838,1360.8833333452542,1254.4666666785877,1686.3666666646798,2302.800000001987,3479.2833333313465,2070.7166666785874,1982.9666666686535,2481.300000001987,4870.716666658719,15327.739999997615,,,,,,,,,,,,,,,,
AFRKVRPZ2RHY8,rec,20-2,20.0,2000.0,13,1513.800000011921,1111.5,1080.7999999523165,998.399999976158,1577.7999999523165,1592.600000023842,1031.5,1976.899999976158,1944.199999988079,2103.699999988079,3304.100000023842,56599.5,,,,,,,,,,,,,,,
AHZCC2V399WUN,ns,20-2,20.0,2000.0,4,2412.4999998807907,2688.5500000715256,2591.7500000596046,,,,,,,,,,,,,,,,,,,,,,,,
AHZCC2V399WUN,ns,20-2,20.0,2000.0,5,3587.605555574099,3368.2583334545297,4506.64000005722,4222.308928608894,,,,,,,,,,,,,,,,,,,,,,,
AHZCC2V399WUN,ns,20-2,20.0,2000.0,6,2899.2374999970198,3296.3266666849454,5400.976250013709,3872.2124999731777,4297.796249949932,,,,,,,,,,,,,,,,,,,,,,
AHZCC2V399WUN,ns,20-2,20.0,2000.0,7,3293.631666592757,3566.09375,3406.2129166185855,5139.708333298564,9939.535000003709,3485.168750057618,,,,,,,,,,,,,,,,,,,,,
AHZCC2V399WUN,ns,20-2,20.0,2000.0,8,3206.725000023842,4231.575000166893,4737.274999976158,4221.024999976158,4029.0,3562.9749999046326,3429.8000000715256,,,,,,,,,,,,,,,,,,,,
AHZCC2V399WUN,ns,20-2,20.0,2000.0,9,4912.549999952316,4346.575000047684,3895.5500000715256,3994.875,3855.9249999523163,4499.0,3571.325000166893,5281.925000071526,,,,,,,,,,,,,,,,,,,
AHZCC2V399WUN,ns,20-2,20.0,2000.0,10,4946.900000095367,4550.39999961853,4826.200000286102,6156.39999961853,6894.799999713898,3897.0,3464.5,5147.799999713898,5295.900000095367,,,,,,,,,,,,,,,,,,
AJABAPM32ETMN,rec,20-2,20.0,2000.0,5,4744.0,,9990.0,4194.0,,,,,,,,,,,,,,,,,,,,,,,
AJABAPM32ETMN,rec,20-2,20.0,2000.0,6,4567.0,4801.2,4390.142857142857,4674.714285714285,3613.1666666666665,,,,,,,,,,,,,,,,,,,,,,
AJABAPM32ETMN,rec,20-2,20.0,2000.0,7,3711.1111111111113,4770.944444444444,6890.0,3973.2777777777774,5374.5,4167.222222222223,,,,,,,,,,,,,,,,,,,,,
AJABAPM32ETMN,rec,20-2,20.0,2000.0,8,4600.444444444444,4620.555555555556,7902.5,3766.5,4999.666666666667,4348.11111111111,4942.333333333333,,,,,,,,,,,,,,,,,,,,
AJABAPM32ETMN,rec,20-2,20.0,2000.0,9,3714.5,6358.0,5375.0,3614.5,6264.25,4800.5,6022.0,4953.666666666666,,,,,,,,,,,,,,,,,,,
AJABAPM32ETMN,rec,20-2,20.0,2000.0,10,5366.5,4619.0,4683.5,4810.5,4714.0,5267.25,4551.75,4747.0,7187.25,,,,,,,,,,,,,,,,,,
AJABAPM32ETMN,rec,20-2,20.0,2000.0,11,4471.75,5662.0,3559.5,4356.5,4632.75,3640.5,4334.5,4555.75,6834.5,5150.5,,,,,,,,,,,,,,,,,
AJABAPM32ETMN,rec,20-2,20.0,2000.0,12,2618.0,2818.5,2703.0,4443.0,8378.5,5452.5,3437.0,4535.0,5606.0,5341.0,4687.5,,,,,,,,,,,,,,,,
AK1EF4NACR1UJ,prim,20-2,20.0,2000.0,6,,,5891.700000286102,9939.100000143051,5702.400000095367,,,,,,,,,,,,,,,,,,,,,,
AK1EF4NACR1UJ,prim,20-2,20.0,2000.0,8,3465.5333333810167,4726.899999936421,9095.733333428701,4734.274999976158,4794.649999856949,4743.549999952316,5371.900000095367,,,,,,,,,,,,,,,,,,,,
AK1EF4NACR1UJ,prim,20-2,20.0,2000.0,9,2888.9000000953674,5202.0,3514.849999666214,3956.75,3538.1999999284744,5289.299999952316,3190.600000143051,2670.449999809265,,,,,,,,,,,,,,,,,,,
AK1EF4NACR1UJ,prim,20-2,20.0,2000.0,10,5839.249999940395,3753.475000023842,3694.024999946356,4512.725,4315.11666671435,3224.355555560854,3554.5933332125346,5089.093750149012,4108.308333357175,,,,,,,,,,,,,,,,,,
AK1EF4NACR1UJ,prim,20-2,20.0,2000.0,11,4196.458333280351,5308.8599999964235,4086.9562499523163,4287.100000011921,3422.387499988079,3963.2625000178814,4720.858333269755,4505.981249988079,3467.0777778360575,3175.8055555423102,,,,,,,,,,,,,,,,,
AK1EF4NACR1UJ,prim,20-2,20.0,2000.0,12,4499.937500119209,3218.000000178814,3970.2666665712995,3497.408333361149,4052.800000101328,3836.000000079473,3606.983333269755,4458.633333285649,3857.0999999046326,3748.731250077486,4110.950000107288,,,,,,,,,,,,,,,,
AK1EF4NACR1UJ,prim,20-2,20.0,2000.0,13,3940.199999888738,3344.833333094915,4902.816666762034,2636.6000000834465,4621.9833334287005,3227.083333412806,3069.5750000476837,4038.3166666825614,3136.5749999284744,2876.6624999046326,2920.2750000953674,3165.074999988079,,,,,,,,,,,,,,,
AK1EF4NACR1UJ,prim,20-2,20.0,2000.0,14,2568.300000190735,2098.5,3060.5,,2149.699999809265,2041.900000095368,,4273.5,3531.4000000953674,2778.599999904633,2790.2999997138977,,,,,,,,,,,,,,,,
AK1EF4NACR1UJ,prim,20-2,20.0,2000.0,16,7324.0,2254.9000000953674,2431.6000003814697,2097.0,3714.6000003814697,,3617.099999904633,3116.699999809265,6478.099999904633,3404.099999904633,3406.7999997138977,3741.599999904633,2208.4000000953674,2032.5999999046328,5211.5,,,,,,,,,,,,
AKIT35WR8HEQ3,prim,20-2,20.0,2000.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKIT35WR8HEQ3,prim,20-2,20.0,2000.0,3,3193.4000000003725,4313.200000001118,,,,,,,,,,,,,,,,,,,,,,,,,
AKIT35WR8HEQ3,prim,20-2,20.0,2000.0,5,4740.16666653773,7585.666666657767,6388.688888893111,10685.175000023097,,,,,,,,,,,,,,,,,,,,,,,
AKIT35WR8HEQ3,prim,20-2,20.0,2000.0,6,6461.833333285525,3980.4083333889334,3957.3099999401716,3832.350000000248,4893.387499999953,,,,,,,,,,,,,,,,,,,,,,
AKIT35WR8HEQ3,prim,20-2,20.0,2000.0,7,5105.558333284843,4714.250000032596,6902.908333356182,6748.525000032969,5910.750000129144,5551.300000000279,,,,,,,,,,,,,,,,,,,,,
AKIT35WR8HEQ3,prim,20-2,20.0,2000.0,8,6593.761666758855,4748.43611109919,4881.8888888872325,4964.910000045597,5321.876666662097,4601.662500023842,10606.436666677891,,,,,,,,,,,,,,,,,,,,
AKIT35WR8HEQ3,prim,20-2,20.0,2000.0,9,4124.258333240947,3541.5333333810167,7409.225000023842,6816.97500000149,4457.424999900162,5069.3416666686535,5236.575000047684,5831.250000003725,,,,,,,,,,,,,,,,,,,
AKIT35WR8HEQ3,prim,20-2,20.0,2000.0,10,11193.90000000596,,6582.79999999702,4264.70000000298,4776.20000000298,8459.20000000298,8866.0,8266.79999999702,9446.0,,,,,,,,,,,,,,,,,,
AKIT35WR8HEQ3,prim,20-2,20.0,2000.0,11,2345.79999999702,4850.29999999702,5577.9000000059605,6120.600000008941,,,6244.899999991059,3290.20000000298,2902.89999999106,,,,,,,,,,,,,,,,,,
AKIT35WR8HEQ3,prim,20-2,20.0,2000.0,12,,5402.0,3570.79999999702,3905.20000000298,5361.0,2269.4000000059605,3895.29999999702,2265.1000000089407,2569.5,2505.4000000059605,2185.5,,,,,,,,,,,,,,,,
AKIT35WR8HEQ3,prim,20-2,20.0,2000.0,13,,1968.0,2992.5999999940395,2945.39999999106,2656.0,15416.80000001192,,3257.4000000059605,2079.5,3729.79999999702,,,,,,,,,,,,,,,,,
AP9WIQ4P78XLH,rec,20-2,20.0,2000.0,4,1771.0,2680.544444443451,2268.833333333333,,,,,,,,,,,,,,,,,,,,,,,,
AP9WIQ4P78XLH,rec,20-2,20.0,2000.0,5,3446.2999999970198,2158.0499999970198,6835.64999999851,20990.90000000596,,,,,,,,,,,,,,,,,,,,,,,
AP9WIQ4P78XLH,rec,20-2,20.0,2000.0,6,2100.1666666666665,2022.3833333340783,3349.1916666651764,7491.07500000298,6262.5,,,,,,,,,,,,,,,,,,,,,,
AP9WIQ4P78XLH,rec,20-2,20.0,2000.0,7,1889.7624999997515,1977.5333333340782,2026.1291666674115,3812.6666666689016,3247.99583333234,12529.037499999255,,,,,,,,,,,,,,,,,,,,,
AP9WIQ4P78XLH,rec,20-2,20.0,2000.0,8,2251.375,2319.6183333342274,2277.360000000149,3029.9841666671136,5436.049166666965,6104.320833334078,9071.547499999404,,,,,,,,,,,,,,,,,,,,
AP9WIQ4P78XLH,rec,20-2,20.0,2000.0,9,2078.0,1765.5,1878.0,2903.5,2643.0,2656.5,4547.0,10386.5,,,,,,,,,,,,,,,,,,,
AP9WIQ4P78XLH,rec,20-2,20.0,2000.0,10,1733.1166666696467,1976.5333333363135,1918.4333333348234,2760.60000000149,2622.616666669647,4623.466666663686,10965.89999999851,16437.85000000149,5848.35000000149,,,,,,,,,,,,,,,,,,
AP9WIQ4P78XLH,rec,20-2,20.0,2000.0,11,1344.0,2864.0,1894.0,1962.0,1804.0,9507.0,5851.0,,3192.0,2327.0,,,,,,,,,,,,,,,,,
AR9AU5FY1S3RO,rec,20-2,20.0,2000.0,5,1664.433333337307,1758.3000000019867,1571.199999988079,4604.533333321412,,,,,,,,,,,,,,,,,,,,,,,
AR9AU5FY1S3RO,rec,20-2,20.0,2000.0,6,1929.5249999985099,2598.6833333348236,2936.6333333353205,2444.924999989569,8921.916666666666,,,,,,,,,,,,,,,,,,,,,,
AR9AU5FY1S3RO,rec,20-2,20.0,2000.0,7,1975.250000001656,2044.3388888984919,7104.594444442127,2743.127777783407,7247.933333327373,11353.95000001043,,,,,,,,,,,,,,,,,,,,,
AR9AU5FY1S3RO,rec,20-2,20.0,2000.0,8,1841.8833333353202,3289.9833333293595,2547.64999999851,4335.125,3318.216666648785,4674.8333333233995,20132.84999999404,,,,,,,,,,,,,,,,,,,,
AR9AU5FY1S3RO,rec,20-2,20.0,2000.0,9,1908.5833333407838,2273.3937499988824,2702.135416664804,2813.3812499927976,3173.6833333335817,8425.558333327372,6514.704166674365,4376.668749991804,,,,,,,,,,,,,,,,,,,
AR9AU5FY1S3RO,rec,20-2,20.0,2000.0,10,2026.2111111117736,2392.06111111078,1651.4277777738043,3027.733333332671,3524.37777777844,4123.350000002318,5248.338888885247,5267.761111107137,2829.0166666656733,,,,,,,,,,,,,,,,,,
AR9AU5FY1S3RO,rec,20-2,20.0,2000.0,11,1451.5333333346578,1638.8777777668502,2584.722222228845,3064.566666666004,2710.6444444590143,3160.5944444504044,3490.199999998013,3124.211111120052,6061.222222215601,5964.088888886902,,,,,,,,,,,,,,,,,
AR9AU5FY1S3RO,rec,20-2,20.0,2000.0,13,1485.3999999910593,2515.8999999910593,1456.3500000089407,1586.7499999850988,1438.8999999985099,2407.9500000029802,1972.1500000059605,4166.47500000149,4129.2750000059605,6002.274999991059,8482.449999988079,2934.8249999955297,,,,,,,,,,,,,,,
AR9AU5FY1S3RO,rec,20-2,20.0,2000.0,14,1538.0,2437.4000000059605,2094.0,1855.7000000178807,6722.4000000059605,2016.0,,2861.600000023842,2899.699999988079,2259.7000000178814,1508.199999988079,14380.19999998808,15071.30000001192,,,,,,,,,,,,,,
AXCDKBG1R43GE,ns,20-2,20.0,2000.0,6,,,,,8327.5,,,,,,,,,,,,,,,,,,,,,,
AXCDKBG1R43GE,ns,20-2,20.0,2000.0,7,,3298.5,4291.100000000093,3429.2999999998137,3210.100000000093,,,,,,,,,,,,,,,,,,,,,,
AXCDKBG1R43GE,ns,20-2,20.0,2000.0,8,3583.387500016426,3050.6333333302755,3560.2250000041677,4073.900000003477,4031.9888888862392,5339.6888888916,6352.475000008242,,,,,,,,,,,,,,,,,,,,
AXCDKBG1R43GE,ns,20-2,20.0,2000.0,9,3778.1416666642763,7831.850000002887,7946.53750000603,3588.2500000020955,5785.137500005978,5272.9499999980135,3495.212499987334,5460.566666669678,,,,,,,,,,,,,,,,,,,
AXCDKBG1R43GE,ns,20-2,20.0,2000.0,10,3807.2375000052853,3933.0249999877483,3905.5924999959534,3341.6687499959953,3397.552500004787,4045.016666667885,3986.1812499966472,4806.350000005629,5626.425000001909,,,,,,,,,,,,,,,,,,
AXCDKBG1R43GE,ns,20-2,20.0,2000.0,11,4135.255000011565,3925.195833348921,4268.585000009078,4562.579166658106,4104.962500005224,3908.4999999896777,4907.236111108214,4451.443750008591,3255.3933333357486,5116.356666667279,,,,,,,,,,,,,,,,,
AXCDKBG1R43GE,ns,20-2,20.0,2000.0,12,4716.9000000059605,4939.900000009686,4207.30000000447,3202.9833333293595,3732.2374999918975,13808.699999988079,5276.79999999702,3673.549999989569,4218.762499999953,3923.0125000021653,3385.9500000089174,,,,,,,,,,,,,,,,
AXCDKBG1R43GE,ns,20-2,20.0,2000.0,13,5096.625000014901,3863.2750000208616,3482.050000011921,3589.2250000089407,7246.65000000596,2217.9500000178814,4219.1500000059605,1928.5,4339.074999973178,3051.2000000178814,4733.70000000298,5804.724999979138,,,,,,,,,,,,,,,
A102WSFN62OS6I,ns,40-1,40.0,1000.0,7,3336.0,,3942.0,,3650.0,3928.0,,,,,,,,,,,,,,,,,,,,,
A102WSFN62OS6I,ns,40-1,40.0,1000.0,10,3577.0,2735.5,2853.0,4240.0,2830.0,2753.0,3288.0,3702.0,2090.0,,,,,,,,,,,,,,,,,,
A102WSFN62OS6I,ns,40-1,40.0,1000.0,11,5161.25,3808.5,4210.5,3426.0,3618.0,5744.5,4182.75,3867.0,4521.5,5351.0,,,,,,,,,,,,,,,,,
A102WSFN62OS6I,ns,40-1,40.0,1000.0,12,4745.666666666667,3294.3333333333335,3036.0,3474.5,3284.0,4013.0,4269.0,3832.6666666666665,3756.0,2861.0,4163.666666666667,,,,,,,,,,,,,,,,
A102WSFN62OS6I,ns,40-1,40.0,1000.0,13,3069.666666666667,3547.375,3169.0,3296.333333333333,4289.0,3530.25,4373.375,4027.5,3459.625,3045.375,3217.416666666667,7529.5,,,,,,,,,,,,,,,
A102WSFN62OS6I,ns,40-1,40.0,1000.0,14,4926.5,3250.2,3305.4,3803.25,4668.8,4155.5,5927.75,3676.3333333333335,3919.6,3110.6,4691.2,3520.8,4509.2,,,,,,,,,,,,,,
A102WSFN62OS6I,ns,40-1,40.0,1000.0,15,3401.6666666666665,3735.3888888888887,3516.444444444445,3598.222222222222,3452.6666666666665,3300.8333333333335,4622.0,4468.166666666667,3834.1666666666665,3515.0,3927.3888888888887,4353.777777777777,4426.055555555556,4562.333333333333,,,,,,,,,,,,,
A102WSFN62OS6I,ns,40-1,40.0,1000.0,16,4229.5,4044.8333333333335,2562.0,3297.8333333333335,2654.1666666666665,4064.1666666666665,2648.8333333333335,3261.1666666666665,4119.166666666667,2757.8333333333335,3473.3333333333335,3352.6666666666665,3220.3333333333335,3703.0,3125.5,,,,,,,,,,,,
A102WSFN62OS6I,ns,40-1,40.0,1000.0,17,4177.0,3718.25,3567.75,3232.75,3636.0,4086.5,4307.0,3479.25,3362.75,4289.25,3856.75,4120.25,3959.5,3129.25,3650.25,5309.0,,,,,,,,,,,
A102WSFN62OS6I,ns,40-1,40.0,1000.0,18,2933.0,3728.0,2991.0,2709.0,3063.0,2299.0,3966.0,3083.0,4865.0,3739.0,2878.0,3723.0,3408.0,4057.0,3570.0,5492.0,3515.0,,,,,,,,,,
A13WTEQ06V3B6D,rec,40-1,40.0,1000.0,12,935.6999999880792,3329.3500000089407,2357.2000000029802,5025.09999999404,4836.700000017881,2500.25,1007.1999999880791,18570.35000000894,1536.9000000059605,18403.34999999404,1083.9000000059605,,,,,,,,,,,,,,,,
A13WTEQ06V3B6D,rec,40-1,40.0,1000.0,13,1245.1500000059605,2697.6000000089407,2371.8999999910593,861.2000000178814,3060.0,4723.5999999940395,2921.5499999970198,21474.0,1335.8500000089407,18544.39999999106,2646.449999988079,2905.0,,,,,,,,,,,,,,,
A13WTEQ06V3B6D,rec,40-1,40.0,1000.0,14,1215.2000000178814,2104.64999999851,3246.25,1157.5500000026077,2584.449999999255,20996.50000000745,1074.5499999988824,2796.5999999903142,1081.800000011921,3253.3500000089407,2106.5999999903142,2111.000000009313,1696.2000000178814,,,,,,,,,,,,,,
A13WTEQ06V3B6D,rec,40-1,40.0,1000.0,16,1811.550000011921,1949.8999999960263,1964.1666666766007,3341.233333339294,1802.0499999970198,9394.800000001987,2340.5999999940395,15894.633333325386,1675.7333333293598,18641.04999998212,1864.866666674614,2041.1499999910593,1472.7666666706402,3711.4666666785874,1408.5,,,,,,,,,,,,
A13WTEQ06V3B6D,rec,40-1,40.0,1000.0,17,2460.0999999940395,1347.0999999940395,4475.699999988079,877.6000000238419,2473.2000000178814,2400.699999988079,,3948.0,4551.800000011921,1586.5999999940395,,974.9000000059604,3210.4000000059605,3033.699999988079,,1210.100000023842,,,,,,,,,,,
A13WTEQ06V3B6D,rec,40-1,40.0,1000.0,18,1184.8500000014901,1936.5000000074506,2532.85000000149,5197.600000023842,2472.149999992922,2219.5,,1857.749999994412,,1749.9000000059605,1567.5499999988824,4573.900000002235,2284.8499999996275,3293.75,2472.14999999851,1065.2000000029802,3075.9500000011176,,,,,,,,,,
A13WTEQ06V3B6D,rec,40-1,40.0,1000.0,19,2923.7374999974854,3060.533333330726,2116.099999998386,3248.8499999982305,3412.3249999959953,3873.76250000624,1848.9000000031665,2961.687500002794,2792.9374999995343,1745.7875000000931,1849.8500000002484,4749.6500000034775,1646.1624999996275,3345.1374999987893,1408.3499999968335,2008.6625000010245,3150.649999995406,3829.39999999851,,,,,,,,,
A13WTEQ06V3B6D,rec,40-1,40.0,1000.0,20,2027.5124999998757,1071.6624999952812,2338.766666657912,3126.783333356492,3282.550000020303,2351.7375000086613,3408.2166666615135,3356.799999992363,4987.658333326379,2984.4958333279938,3141.150000002701,2035.9499999925804,3005.2749999935427,1599.6124999895692,2419.974999996368,1598.1250000130385,5658.775000009996,2820.062499998603,3608.8166666664183,,,,,,,,
A13WTEQ06V3B6D,rec,40-1,40.0,1000.0,21,1420.4083333251376,1016.0916666798294,3568.0416666679084,5019.608333314458,2469.5416666679084,2588.1222222285965,3744.5875000171363,2384.5333333330022,2722.149999976158,2712.1083333293595,1803.8166666589677,3263.4277777878774,2768.7583333216608,2762.1833333310983,2305.9500000054636,2904.34166666617,2589.3333333320916,3063.277777773225,2602.800000011921,2868.566666662693,,,,,,,
A13WTEQ06V3B6D,rec,40-1,40.0,1000.0,22,1513.4249999953124,2291.350000000714,3090.5291666579433,4580.975000008941,2479.8833333356306,2451.979166655646,2850.47916665487,3193.955555551375,3137.6624999968335,2372.0749999913387,10585.862499990966,3447.3249999969266,2601.4458333342336,2697.0166666678465,2041.6000000080094,2967.2916666657356,2380.045833323151,4733.350000013597,3039.23749999376,2201.4666666658595,4712.58333333085,,,,,,
A13WTEQ06V3B6D,rec,40-1,40.0,1000.0,23,1179.980000015845,1859.2999999833603,6219.0666666708885,3385.6333333318435,2703.4999999982615,5051.893333343664,2928.3666666587196,2548.226666667064,2537.0800000026825,3824.5666666651764,3559.6933333300053,3173.046666651964,2196.54666666165,2368.673333333681,2442.033333326876,2130.7750000208616,3585.5333333380518,4968.720000004769,2576.141666673124,1935.5399999943872,6120.593333323052,3771.880000006035,,,,,
A13WTEQ06V3B6D,rec,40-1,40.0,1000.0,24,1192.2999999523165,931.899999976158,8165.899999976158,954.899999976158,2437.7999999523163,802.8999999761581,1907.5,2253.099999904633,,,,2445.399999976158,8187.399999976158,8701.299999952316,2096.2999999523163,1315.7000000476835,9763.0,794.1000000238419,4423.5,1527.0,3635.299999952316,1021.2999999523164,2260.5,,,,
