subject,strategy,condition,l_length,pres_rate,rot,irt
AVSVIOR38JDM6,prim,40-1,40.0,1000.0,-1,2956.2000000476837
AW0MG225VXWCN,rec,40-1,40.0,1000.0,-1,10510.698065507508
AW4PTI9P13WUB,prim,40-1,40.0,1000.0,-1,4963.521071449561
AXFCUZW85XUK1,ns,40-1,40.0,1000.0,-1,3504.4447619077705
AYF9WH3AQIT86,prim,40-1,40.0,1000.0,-1,4451.799999872844
A10HW8JXM17XLD,rec,10-2,10.0,2000.0,0,11073.864734849769
A12K1ADYMRSWMJ,prim,10-2,10.0,2000.0,0,7830.83875002622
A14E4ISXVJVY6F,prim,10-2,10.0,2000.0,0,3546.645833452543
A169XTOCOMO1MV,ns,10-2,10.0,2000.0,0,3703.077480158724
A18NXRDHQ0ZSOY,ns,10-2,10.0,2000.0,0,3387.0245238153707
A1969Q0R4Y0E3J,rec,10-2,10.0,2000.0,0,3037.431818181818
A1AKL5YH9NLD2V,ns,10-2,10.0,2000.0,0,4693.700625000306
A1ARWNTZHGFG8Y,prim,10-2,10.0,2000.0,0,8436.303750050067
A1F0R1MSPTXHHV,ns,10-2,10.0,2000.0,0,3979.650000045697
A1GRPIBHW72HDU,rec,10-2,10.0,2000.0,0,14986.893055555556
A1I9RLJQ0BYN21,prim,10-2,10.0,2000.0,0,2410.0785714026006
A1NG504QI5LI62,prim,10-2,10.0,2000.0,0,4032.0119047619046
A1NQ2A0UDW719R,prim,10-2,10.0,2000.0,0,3540.375
A1P00XZZG7EEEM,prim,10-2,10.0,2000.0,0,10936.710000000396
A1RFDB2WUV7QRO,ns,10-2,10.0,2000.0,0,11196.731250000303
A1V2H0UF94ATWY,rec,10-2,10.0,2000.0,0,9273.358750000016
A1W7T8V97ZPUH0,prim,10-2,10.0,2000.0,0,4710.154166666666
A1WJIRT360P5VB,rec,10-2,10.0,2000.0,0,5119.632222223182
A1WPGNK8Y65BV3,ns,10-2,10.0,2000.0,0,4827.669829547577
A1XMGLCK09Z0DW,ns,10-2,10.0,2000.0,0,2879.1964285714284
A1YA2FCN3KEK36,prim,10-2,10.0,2000.0,0,3991.2212797649913
A20GD3EBBTBYY2,rec,10-2,10.0,2000.0,0,5971.840909090909
A24BRTWG07T53Z,prim,10-2,10.0,2000.0,0,3561.8869047619046
A27QXQ22F9ODSP,prim,10-2,10.0,2000.0,0,6948.633928571428
A27T2Z568L69U1,prim,10-2,10.0,2000.0,0,5045.275568181818
A282UM3NAIM0YO,ns,10-2,10.0,2000.0,0,4402.067857142857
A2BREH6STESM0G,rec,10-2,10.0,2000.0,0,3478.3795833331765
A2FLBMZ38IZ2SQ,prim,10-2,10.0,2000.0,0,4809.41354168171
A2FM1N5AOMVTGL,prim,10-2,10.0,2000.0,0,4419.788194475903
A2FYFCD16Z3PCC,rec,10-2,10.0,2000.0,0,3507.2187500023283
A2H8PEGI28NKZD,ns,10-2,10.0,2000.0,0,7657.96805555539
A2I6ZALE49CVSC,prim,10-2,10.0,2000.0,0,4962.824583332404
A2KPEUCEE2M05G,prim,10-2,10.0,2000.0,0,5273.645454543558
A2LJ1FRUYGW469,ns,10-2,10.0,2000.0,0,7010.665555662631
A2M183CETUMR96,rec,10-2,10.0,2000.0,0,6583.237083332675
A2MUOD1JHWJ735,ns,10-2,10.0,2000.0,0,4325.596230141464
A2NXMRPHG86N2T,ns,10-2,10.0,2000.0,0,6477.175189393586
A2PQDK3MLDFXYM,rec,10-2,10.0,2000.0,0,4479.448750005673
A2QRJKXTK4JDD8,ns,10-2,10.0,2000.0,0,4777.196428571428
A2R970Q1Q2A6DJ,prim,10-2,10.0,2000.0,0,4291.793750016019
A2VIKZ73Y5ABHM,ns,10-2,10.0,2000.0,0,3093.233333333333
A2WYZLG8J526TQ,prim,10-2,10.0,2000.0,0,4593.875
A33X52IN60MSOE,rec,10-2,10.0,2000.0,0,14009.943749998165
A348NEQKS6VNIB,rec,10-2,10.0,2000.0,0,10159.215922616186
A349BBTU7L597J,prim,10-2,10.0,2000.0,0,5396.850000143051
A3C8JI69WPTKWH,rec,10-2,10.0,2000.0,0,7213.264583366612
A3CE7DTHIB76UK,ns,10-2,10.0,2000.0,0,6711.066666663314
A3G55RJTW3BSGM,ns,10-2,10.0,2000.0,0,2679.3077678437744
A3GC5Q5CLI4NWZ,prim,10-2,10.0,2000.0,0,5609.287202380952
A3J55BJGV95JKH,ns,10-2,10.0,2000.0,0,5046.074999996523
A3MJQ51KN9CMQ4,prim,10-2,10.0,2000.0,0,7187.913492063492
A3MOL1L9V4BUGH,ns,10-2,10.0,2000.0,0,5103.939732154831
A3NAONPCTVT6P1,rec,10-2,10.0,2000.0,0,7362.093402787112
A3PJY7THMUIR4M,ns,10-2,10.0,2000.0,0,4217.291666666667
A3VV3MW68CALXS,prim,10-2,10.0,2000.0,0,4942.0625
A489K1IFOM4JW,prim,10-2,10.0,2000.0,0,3224.4628427128428
A49HPQ9P5AHU4,rec,10-2,10.0,2000.0,0,3135.506250008113
A55MEA9LQASZH,rec,10-2,10.0,2000.0,0,5435.702500057097
A5P12YJP805RG,rec,10-2,10.0,2000.0,0,5263.037792190484
A5TWD5QD99GZY,rec,10-2,10.0,2000.0,0,8694.189136905417
A63UHNWYOV5LE,ns,10-2,10.0,2000.0,0,10564.25
AEP8U373W5Q54,prim,10-2,10.0,2000.0,0,4027.7177083780366
AK2PMO5I7OCEK,prim,10-2,10.0,2000.0,0,4714.176388888889
AKNU5D6QK7M72,prim,10-2,10.0,2000.0,0,3981.9396103912627
AO5FQ7GY8DTR8,prim,10-2,10.0,2000.0,0,5814.600000023842
ARIWYNIH12MLF,rec,10-2,10.0,2000.0,0,8821.691111111093
AS4FVWL91C6HR,prim,10-2,10.0,2000.0,0,5496.40438762664
AWJKR5GA7BS7V,ns,10-2,10.0,2000.0,0,4836.473214285714
AZ69TBTDH7AZS,rec,10-2,10.0,2000.0,0,3807.092460321576
AZ8NNCT4AODDN,prim,10-2,10.0,2000.0,0,2477.7785713814555
A10JXOU89D5RXR,ns,20-1,20.0,1000.0,0,12528.730000019073
A111FTKAAJ5UMC,prim,20-1,20.0,1000.0,0,5707.236458324905
A11EZAV2HRYKD5,prim,20-1,20.0,1000.0,0,2832.824999809265
A157L6Z8QU3SDE,rec,20-1,20.0,1000.0,0,9548.211904761905
A16GIPTDMJAFTK,ns,20-1,20.0,1000.0,0,3255.554166666667
A17R7WX5B0CKK6,rec,20-1,20.0,1000.0,0,5146.904166646284
A17WB66BXX4R0J,prim,20-1,20.0,1000.0,0,4906.29375
A19QRXLWV5GKXN,rec,20-1,20.0,1000.0,0,6330.125357120245
A1CKIYN01NV9GJ,ns,20-1,20.0,1000.0,0,10667.923333350818
A1HLDOM6JTYYI2,prim,20-1,20.0,1000.0,0,5706.2485119047615
A1HR8IRDC07FO9,prim,20-1,20.0,1000.0,0,5642.458333333334
A1J6CZ176U6GDT,rec,20-1,20.0,1000.0,0,4485.159097249084
A1J9VZ372FV2QZ,rec,20-1,20.0,1000.0,0,12728.916904801416
A1JI19KPIVNL3Y,ns,20-1,20.0,1000.0,0,13192.303749994684
A1KH9VI2D0V43B,prim,20-1,20.0,1000.0,0,3913.9836309523807
A1LJ4WAEDGELVL,rec,20-1,20.0,1000.0,0,13068.085555552887
A1OOCYEFLAJD98,ns,20-1,20.0,1000.0,0,10188.520486111029
A1OW27AZS122X2,ns,20-1,20.0,1000.0,0,5171.096685612927
A1R5JNC2LO6X1S,prim,20-1,20.0,1000.0,0,1788.5
A1SUTNVLSFPXFK,ns,20-1,20.0,1000.0,0,4729.229999962449
A1V91Z2CQKMR55,rec,20-1,20.0,1000.0,0,2019.233839286305
A1YFL5HXPZ7MVV,ns,20-1,20.0,1000.0,0,4509.8194444279625
A22UMPYYQBXT0F,rec,20-1,20.0,1000.0,0,3599.452083343433
A26M997VYVK0E6,prim,20-1,20.0,1000.0,0,1768.0
A277V4SHQB8JRS,rec,20-1,20.0,1000.0,0,7913.695833333333
A2E5PV1BHNG67N,ns,20-1,20.0,1000.0,0,5718.550000047684
A2FQVRBXJZQAWT,prim,20-1,20.0,1000.0,0,3489.875
A2GM1ZIBRBHBK7,ns,20-1,20.0,1000.0,0,3326.1899305571405
A2ONILC0LZKG6Y,rec,20-1,20.0,1000.0,0,8946.491071428572
A2QX1SJXQN1NV1,prim,20-1,20.0,1000.0,0,12553.285714285714
A2QY653X9531JP,ns,20-1,20.0,1000.0,0,9886.785000002385
A2RBF3IIJP15IH,rec,20-1,20.0,1000.0,0,2684.205772005957
A2RWLFIP23FZA7,prim,20-1,20.0,1000.0,0,5693.581637806902
A2SBZCFAVT83GN,rec,20-1,20.0,1000.0,0,4130.9682539682535
A2SQGKP2REXOTN,prim,20-1,20.0,1000.0,0,5205.583333333333
A2SQTRNQWDLU4F,ns,20-1,20.0,1000.0,0,7400.333333333333
A2SWQM5X54P1O5,ns,20-1,20.0,1000.0,0,4790.610227266383
A2TG5ESEOPXAHI,prim,20-1,20.0,1000.0,0,4622.089880975703
A2V6E7SGEU0EFD,ns,20-1,20.0,1000.0,0,4509.517499998531
A2VXT33Y2TQPOQ,prim,20-1,20.0,1000.0,0,4703.723214285714
A2XDWB9NVYI3LQ,rec,20-1,20.0,1000.0,0,4383.518506493507
A3026HLELYNW7U,rec,20-1,20.0,1000.0,0,4583.999107142858
A351P2O6QGTCS,rec,20-1,20.0,1000.0,0,9234.682592592528
A39R5EBK7W916X,ns,20-1,20.0,1000.0,0,6893.19714286668
A3D9PJ37U7LCHE,ns,20-1,20.0,1000.0,0,3868.6083333243923
A3EVXSWHYA1PTT,rec,20-1,20.0,1000.0,0,
A3GIUDSA1IGTFV,ns,20-1,20.0,1000.0,0,7536.120833327373
A3HXK0UGS1YDMC,prim,20-1,20.0,1000.0,0,5755.001557524006
A3ITZNJQUTIZ4C,rec,20-1,20.0,1000.0,0,11574.94999999972
A3MHP4LZ3V88NF,prim,20-1,20.0,1000.0,0,4040.6916666666666
A3NRIEMOJVVX4A,rec,20-1,20.0,1000.0,0,2944.6854166680328
A3PEV3KN6F7JRG,ns,20-1,20.0,1000.0,0,13623.19999995238
A3QKOYP52HYRH2,rec,20-1,20.0,1000.0,0,5203.738095238095
A3RFOODI4G4P4K,rec,20-1,20.0,1000.0,0,6131.0740476427645
A3RHJEMZ4EGY2U,rec,20-1,20.0,1000.0,0,7756.556439396117
A3S76P3L3USWI1,prim,20-1,20.0,1000.0,0,5847.15952364036
A3USPFFWN1G5PF,rec,20-1,20.0,1000.0,0,5098.308712121212
A50UY1556VDIA,ns,20-1,20.0,1000.0,0,7648.425
A7R1OLLU1Z6RA,rec,20-1,20.0,1000.0,0,4637.259285718983
AEJU0MCYOQC77,prim,20-1,20.0,1000.0,0,4237.611111111111
AHU3EE2Q05E18,prim,20-1,20.0,1000.0,0,5130.085119045916
AJD90361AJO80,ns,20-1,20.0,1000.0,0,8922.125
AK52RXEJKR81A,ns,20-1,20.0,1000.0,0,3889.4693939844765
AMJAZPJBO936R,prim,20-1,20.0,1000.0,0,6484.441666613022
AOQZVAH5FSKGE,prim,20-1,20.0,1000.0,0,4482.219246031746
AQCJI23U1VBYD,prim,20-1,20.0,1000.0,0,4311.793333367506
AQPFTUIJ0PW2N,prim,20-1,20.0,1000.0,0,5840.5
AXFCUZ1WQC2WY,ns,20-1,20.0,1000.0,0,4933.100529100529
AY7M9MOLNXIIK,ns,20-1,20.0,1000.0,0,6648.409722222223
AZZA3J049G7R5,rec,20-1,20.0,1000.0,0,6549.2357142857345
A102RSV009OCUW,prim,15-2,15.0,2000.0,0,4157.473214285714
A11BHGAKU0RIH8,rec,15-2,15.0,2000.0,0,10700.571428569123
A13GBA16BNTN1A,rec,15-2,15.0,2000.0,0,4371.455176767677
A13THDIE8LTQ11,ns,15-2,15.0,2000.0,0,3078.3964285676675
A150QX2OXHGK8P,rec,15-2,15.0,2000.0,0,6953.55
A151XA53WYXVD7,prim,15-2,15.0,2000.0,0,5804.31875
A1618RA11ZOD8Y,rec,15-2,15.0,2000.0,0,4264.105000027021
A19X8IA9EKC3XH,ns,15-2,15.0,2000.0,0,6189.401934522455
A1CFMY4CEYOM8Y,rec,15-2,15.0,2000.0,0,14742.133333333613
A1E0K2VGY2684V,ns,15-2,15.0,2000.0,0,3984.8809523809523
A1NQOR4RQJJDMW,ns,15-2,15.0,2000.0,0,5882.875833332167
A1PZIN8H1VI6SY,prim,15-2,15.0,2000.0,0,4280.566666682561
A1QRIZY9WJW3R1,prim,15-2,15.0,2000.0,0,3414.0535714285716
A1QXJZFA5NVGM3,prim,15-2,15.0,2000.0,0,4724.4
A1ROEDVMTO9Y3X,ns,15-2,15.0,2000.0,0,2147.1136904768173
A1SCF3L6LTFQHF,prim,15-2,15.0,2000.0,0,2964.266666712364
A1T7EB1WEDCMXV,ns,15-2,15.0,2000.0,0,11364.556223484724
A1TR2AOKWGQ78A,ns,15-2,15.0,2000.0,0,4082.377777777778
A1UOP419O6P55R,prim,15-2,15.0,2000.0,0,7510.690476190476
A1WM3INNDW2776,ns,15-2,15.0,2000.0,0,5749.805555555556
A1Z82Y9E6YWY80,ns,15-2,15.0,2000.0,0,5382.624999984862
A2113B699TVADG,prim,15-2,15.0,2000.0,0,4867.75
A219SZBLCCCXN9,prim,15-2,15.0,2000.0,0,5211.056250035763
A22GYYJXTS5KBH,ns,15-2,15.0,2000.0,0,4162.4466666673625
A22Y78RVB8UFTD,ns,15-2,15.0,2000.0,0,7662.123484846317
A233LLG8YAXWF,rec,15-2,15.0,2000.0,0,10978.276666665419
A24GX1OZE6AY04,ns,15-2,15.0,2000.0,0,6220.220833333675
A26MT7KJ7NJLRN,ns,15-2,15.0,2000.0,0,10227.260000044604
A26T0U2Y6LZOF3,rec,15-2,15.0,2000.0,0,8173.2
A29J4LL0MQL3AC,prim,15-2,15.0,2000.0,0,4524.657727258551
A2G4R0GS677RC2,rec,15-2,15.0,2000.0,0,4551.0
A2IV3SSVTU90BN,ns,15-2,15.0,2000.0,0,6429.998859102764
A2KZN3UH5NGC9,rec,15-2,15.0,2000.0,0,3529.7412499547004
A2MBFIAGBPU5NG,prim,15-2,15.0,2000.0,0,3950.732142857143
A2O86E23R5T4YO,prim,15-2,15.0,2000.0,0,5073.81259919502
A2PTABUVOUYAH5,ns,15-2,15.0,2000.0,0,3635.425416670988
A2R75YFKVALBXE,rec,15-2,15.0,2000.0,0,11599.029292932664
A2RU1Q3C9VHBAO,prim,15-2,15.0,2000.0,0,3814.378968253968
A2RVG8Y97DE0GM,prim,15-2,15.0,2000.0,0,6971.801249978691
A2UJ9GDNVPX99C,prim,15-2,15.0,2000.0,0,5074.595833333334
A2UYZFH5VT5R3H,rec,15-2,15.0,2000.0,0,5417.285625000919
A2Y8LZS5C81O25,prim,15-2,15.0,2000.0,0,5298.829166666666
A30NL5N71G2YAU,ns,15-2,15.0,2000.0,0,5172.151666561763
A310Y949ILSN3P,prim,15-2,15.0,2000.0,0,3350.6041666666665
A31P78W9ZCQXCS,ns,15-2,15.0,2000.0,0,4548.65
A347RDI3HZOUCY,prim,15-2,15.0,2000.0,0,2835.8416666666667
A34HQHGLIW1FYS,ns,15-2,15.0,2000.0,0,7839.491369040771
A34IPEKX5WXJIN,prim,15-2,15.0,2000.0,0,3430.3863636363635
A34YNEN8UUI3CD,ns,15-2,15.0,2000.0,0,4792.639583333395
A35VI4SE31HD17,prim,15-2,15.0,2000.0,0,6737.098333330313
A36S0DI86PL4J6,prim,15-2,15.0,2000.0,0,5918.016666666666
A384KX8MUIJSTJ,ns,15-2,15.0,2000.0,0,6622.101875007153
A38DHLB88V8DL8,rec,15-2,15.0,2000.0,0,4621.9645833186805
A3AWQ3AACIPXM2,ns,15-2,15.0,2000.0,0,3966.5
A3BA2WMGN6KHUU,ns,15-2,15.0,2000.0,0,4579.194166650809
A3BN69Q9D7RQGR,ns,15-2,15.0,2000.0,0,5475.4375
A3C25IBTLB60RQ,prim,15-2,15.0,2000.0,0,2613.483333190282
A3FOKP72T5I4FR,ns,15-2,15.0,2000.0,0,2752.785714319774
A3HBB9JT9WVZS4,ns,15-2,15.0,2000.0,0,3647.316666662693
A3HOPYBWSR1TWR,prim,15-2,15.0,2000.0,0,4125.276785714286
A3IBDJ12CRTQQN,prim,15-2,15.0,2000.0,0,4558.325
A3IHTJXHWPQ2JR,rec,15-2,15.0,2000.0,0,7414.1375
A3MWLHSW9B9RHU,prim,15-2,15.0,2000.0,0,3905.2333333243923
A3ORKXM3WG8QJ9,prim,15-2,15.0,2000.0,0,4951.25
A3P52W1SBJUT5N,ns,15-2,15.0,2000.0,0,6739.166666666667
A3U27ZHUGOPIAN,prim,15-2,15.0,2000.0,0,4566.183333333333
A3UA50A6GKNAMR,prim,15-2,15.0,2000.0,0,7853.784523809523
A3UE8ANAIM7F15,ns,15-2,15.0,2000.0,0,9136.269097230856
A3UGB3B1S74HR9,prim,15-2,15.0,2000.0,0,5708.944375006606
A3UUW04QL49RSC,prim,15-2,15.0,2000.0,0,5340.258333333333
A6HDSE80LQPR8,rec,15-2,15.0,2000.0,0,11297.5
AAOOH6P4HHSCS,prim,15-2,15.0,2000.0,0,3896.046527792596
ADGJXUEMPLTMS,prim,15-2,15.0,2000.0,0,6625.180681857557
AEF1G6YE8RIB8,prim,15-2,15.0,2000.0,0,6108.354880951097
AERGHZBQFT309,ns,15-2,15.0,2000.0,0,17054.467272714595
AESZJEZTZEW01,ns,15-2,15.0,2000.0,0,3276.0999999841056
AEX1I7K7OVHHC,rec,15-2,15.0,2000.0,0,4051.8333333333335
AEXRVIK8SKB4V,prim,15-2,15.0,2000.0,0,4640.0833332056645
AF0W4ZBY7VXOU,rec,15-2,15.0,2000.0,0,10596.266964280047
AFZGUWYLC0NG0,ns,15-2,15.0,2000.0,0,4642.183333357175
AGANKP4PUZ4NC,prim,15-2,15.0,2000.0,0,4301.563636367971
AHY3YAYJLTW32,rec,15-2,15.0,2000.0,0,16487.3125
AL9SYQEUTNJXT,prim,15-2,15.0,2000.0,0,5156.670000006259
ALDQRWYZ8KQ9A,rec,15-2,15.0,2000.0,0,18619.71111111198
AM65LGXJBTJ0I,ns,15-2,15.0,2000.0,0,2221.5872023808106
AOIR8V07FYMH5,rec,15-2,15.0,2000.0,0,4814.876931825668
AR0VJ5XRG16UJ,rec,15-2,15.0,2000.0,0,4357.7
AU5UJIZ3TLI5M,rec,15-2,15.0,2000.0,0,3814.103333333678
AW2UVK63OLFW,ns,15-2,15.0,2000.0,0,3742.848809555173
AW5O1RK3W60FC,rec,15-2,15.0,2000.0,0,10419.46875000331
AWRY5SC68T0DC,prim,15-2,15.0,2000.0,0,3626.2086309523806
AWTCGY2CL1T68,prim,15-2,15.0,2000.0,0,3934.109523809524
AXSBX0MCQNG3A,prim,15-2,15.0,2000.0,0,3619.2083333333335
A14WLAP6TCEKO0,rec,30-1,30.0,1000.0,0,5372.213492043612
A15V9BXNJXZXZX,ns,30-1,30.0,1000.0,0,3672.375000000058
A16335MOISDG1F,rec,30-1,30.0,1000.0,0,9343.707500000033
A17FJLW818UEQU,rec,30-1,30.0,1000.0,0,4448.990740740741
A186PT9ZLO5EJD,prim,30-1,30.0,1000.0,0,4205.414285714871
A1AS1H21O9896X,ns,30-1,30.0,1000.0,0,6992.1952381038245
A1AYTKAQT201ZV,prim,30-1,30.0,1000.0,0,4929.378968253968
A1EII5EWOTBDK9,rec,30-1,30.0,1000.0,0,7742.486363636363
A1F9KLZGHE9DTA,rec,30-1,30.0,1000.0,0,2689.3541666607684
A1IGKJ200N82S9,rec,30-1,30.0,1000.0,0,4587.073051948052
A1KGUJMWDCPSYG,rec,30-1,30.0,1000.0,0,4537.416666666666
A1M1E62KXCDNL0,ns,30-1,30.0,1000.0,0,4848.6084027903835
A1MG8KNVSVZ365,prim,30-1,30.0,1000.0,0,6378.101190476191
A1MKEILXWWLBW2,rec,30-1,30.0,1000.0,0,2876.3000000001243
A1O67YS3DU0ZHX,rec,30-1,30.0,1000.0,0,9232.744191919192
A1Q0G8JA5EZ8EI,rec,30-1,30.0,1000.0,0,7338.7166666885205
A1SLJKNSNHOJRN,rec,30-1,30.0,1000.0,0,7027.384375002235
A1T2P6E67251U5,prim,30-1,30.0,1000.0,0,3286.5999999940395
A1U4WS9KJMADV,rec,30-1,30.0,1000.0,0,6985.596644946071
A1X4T3QSIE8YYX,prim,30-1,30.0,1000.0,0,6447.875
A225J5T6WHO2MG,prim,30-1,30.0,1000.0,0,6436.5
A23KDD6OPM4NJ0,prim,30-1,30.0,1000.0,0,3393.7055555317143
A25Y3D2Y2DR8WM,prim,30-1,30.0,1000.0,0,5439.438194444444
A26XKTGGGYBI4J,prim,30-1,30.0,1000.0,0,6026.7375
A28OD52SMLYQ16,rec,30-1,30.0,1000.0,0,6825.666666666667
A28TA25NJGLL3Y,prim,30-1,30.0,1000.0,0,4569.03125
A28ZPY6D5AS7GZ,ns,30-1,30.0,1000.0,0,2017.1483333328117
A2ASRB2MTHDHPD,prim,30-1,30.0,1000.0,0,3104.900000002235
A2BUHMLNE3LUU0,ns,30-1,30.0,1000.0,0,10422.811919191607
A2E2SLXF4KQ3S1,prim,30-1,30.0,1000.0,0,2945.3999996185303
A2FJIZUHR6E4EZ,prim,30-1,30.0,1000.0,0,4463.917142865062
A2G2T6EMXAOKMS,rec,30-1,30.0,1000.0,0,15328.886580094726
A2GRA6N98ZPIQ1,prim,30-1,30.0,1000.0,0,2730.125
A2IKLJWU2OJ1YX,prim,30-1,30.0,1000.0,0,4266.174639252045
A2K5AXCSY703CU,ns,30-1,30.0,1000.0,0,6111.974747474746
A2MV1R6YYOIO30,prim,30-1,30.0,1000.0,0,4200.310052883846
A2NU82V08QSPCC,prim,30-1,30.0,1000.0,0,4524.025454526959
A2NY0VWEWDULC6,rec,30-1,30.0,1000.0,0,5109.428214322723
A2OFVEA8BEJDZN,ns,30-1,30.0,1000.0,0,7061.132222252422
A2P83PY6P7ECM5,ns,30-1,30.0,1000.0,0,3804.2050000011923
A2PUL3ZDXOW0VZ,rec,30-1,30.0,1000.0,0,16292.709034089406
A2ROI30AQITC3V,ns,30-1,30.0,1000.0,0,7379.61638888518
A2VZN8J53Y5WYR,prim,30-1,30.0,1000.0,0,3494.405555566152
A2XMRJKCNKLL4E,ns,30-1,30.0,1000.0,0,3819.2470535559314
A2Y0VM8BAF0RMT,ns,30-1,30.0,1000.0,0,3628.8500000000004
A2ZGAH6NOSU2PO,rec,30-1,30.0,1000.0,0,14036.038750010728
A30DHHAL100LZR,ns,30-1,30.0,1000.0,0,6106.214285714286
A31SZFE8M7YK0S,ns,30-1,30.0,1000.0,0,4807.734523809523
A34DYM8J0X5VK,rec,30-1,30.0,1000.0,0,11604.92272729071
A36IB78C6MVA3,prim,30-1,30.0,1000.0,0,3302.95
A389Y151TAJ4XG,ns,30-1,30.0,1000.0,0,3038.5205555240314
A3AY0315YWWNXY,rec,30-1,30.0,1000.0,0,4005.0000000298023
A3EUH97BRHRSI6,rec,30-1,30.0,1000.0,0,8353.4375
A3I97794CB5SUO,rec,30-1,30.0,1000.0,0,14287.156565656565
A3RVHUY67SVXQV,ns,30-1,30.0,1000.0,0,2521.0
A3TX84QHD321M7,prim,30-1,30.0,1000.0,0,4407.5
A3UCN8EJI08X2P,ns,30-1,30.0,1000.0,0,4634.239898989899
A3UQ5DF8VVD975,rec,30-1,30.0,1000.0,0,11317.780793676111
A3V71NT2X4HD1I,prim,30-1,30.0,1000.0,0,5221.888888888889
A51TGVVYJF7T0,prim,30-1,30.0,1000.0,0,6521.21387987013
A7USTT4KU1ZBO,ns,30-1,30.0,1000.0,0,5543.341666676104
AB5WBMZGLX57B,ns,30-1,30.0,1000.0,0,4684.416666666667
ACBROX4H8BSW3,rec,30-1,30.0,1000.0,0,14762.257142863156
ADJ9I7ZBFYFH7,rec,30-1,30.0,1000.0,0,12763.099444448286
AGILQEFEPEK7N,ns,30-1,30.0,1000.0,0,4101.404761910675
AH7HACNNRSIPO,ns,30-1,30.0,1000.0,0,2801.021548819863
AIDU49N2KO05N,ns,30-1,30.0,1000.0,0,5270.159166674564
AJUVX0E4OPTAO,prim,30-1,30.0,1000.0,0,4899.094913419914
AK3GAHRZ6M6WM,rec,30-1,30.0,1000.0,0,5110.441666692495
AKE4AYF86KJVU,rec,30-1,30.0,1000.0,0,4237.474464287662
AKNBC1TE88NDO,rec,30-1,30.0,1000.0,0,9744.913333338498
AKX4H8RT7BL7H,rec,30-1,30.0,1000.0,0,12578.042129623116
AOYDGVOZUIHII,prim,30-1,30.0,1000.0,0,3649.3279762019715
AP4B1GJIT3HYF,ns,30-1,30.0,1000.0,0,7412.575
AXFH1DT8PR0K2,prim,30-1,30.0,1000.0,0,2654.9361111429002
AXFP50XOZD2NI,rec,30-1,30.0,1000.0,0,5148.1238095238095
A12LX24NC3FP2U,ns,20-2,20.0,2000.0,0,7057.711111111774
A161VPQSXLLV8U,ns,20-2,20.0,2000.0,0,5785.898035716069
A166P9BSWIFF32,prim,20-2,20.0,2000.0,0,2727.5238095238096
A17IPELR5NC2LZ,prim,20-2,20.0,2000.0,0,3625.6875
A17TMQWTCJVOV5,rec,20-2,20.0,2000.0,0,4999.416666666666
A1CB9NR3SN4VMY,prim,20-2,20.0,2000.0,0,3961.6432359331625
A1FM638CHGPC1M,ns,20-2,20.0,2000.0,0,3375.095208337593
A1HENLDLQEO5BZ,prim,20-2,20.0,2000.0,0,2027.766666650772
A1J39RAV7TKEMF,ns,20-2,20.0,2000.0,0,6262.766666730245
A1JL3HCA0MK9UI,prim,20-2,20.0,2000.0,0,5142.439999771118
A1L5A88C9PPK5L,prim,20-2,20.0,2000.0,0,5225.946428571428
A1LA6CIGBNDOH9,rec,20-2,20.0,2000.0,0,14359.16046627001
A1MD74JPL7E9PK,prim,20-2,20.0,2000.0,0,6439.746018565584
A1O0K8V58YRL4A,ns,20-2,20.0,2000.0,0,4469.61111111111
A1PTX4IB9R34LI,rec,20-2,20.0,2000.0,0,
A1S2EXYEG5I8HW,rec,20-2,20.0,2000.0,0,6841.277777777778
A1SJLXB0XFCJ97,prim,20-2,20.0,2000.0,0,4307.583333333333
A1TPGXT718D68E,rec,20-2,20.0,2000.0,0,12382.882083335488
A1TVWMWE03AWAW,rec,20-2,20.0,2000.0,0,9092.1875
A1VEOI1H4AE1T3,prim,20-2,20.0,2000.0,0,2759.9000000059605
A1WT2CM71Z9MP3,prim,20-2,20.0,2000.0,0,7425.475
A20YXCVKHSTSPC,prim,20-2,20.0,2000.0,0,
A2147HO7VBGJCU,prim,20-2,20.0,2000.0,0,4030.5
A248QG4DPULP46,ns,20-2,20.0,2000.0,0,8923.220833327621
A25S9Y5DZ9OR16,prim,20-2,20.0,2000.0,0,2458.5416666666665
A25VK411P03A5T,rec,20-2,20.0,2000.0,0,3100.3333333333335
A289D98Z4GAZ28,prim,20-2,20.0,2000.0,0,5546.778611110902
A2BTEQA95MCIHU,prim,20-2,20.0,2000.0,0,6973.383333630031
A2E8PL8ZWIZVJ0,prim,20-2,20.0,2000.0,0,4529.776785736993
A2I6HVUDBTGD1,prim,20-2,20.0,2000.0,0,5073.779761969097
A2KHR0GTA0DBWI,rec,20-2,20.0,2000.0,0,6768.333080808081
A2KT30RCVX67ZS,prim,20-2,20.0,2000.0,0,4093.9392857251423
A2MMGDAA7JJKIE,prim,20-2,20.0,2000.0,0,6191.384523806118
A2MOKIEQZ0OF2M,prim,20-2,20.0,2000.0,0,4530.506349205631
A2NZ783AY1LBPW,prim,20-2,20.0,2000.0,0,5378.530625003204
A2NZAL7KHOR6VF,rec,20-2,20.0,2000.0,0,12472.828333336405
A2OOS7IXSKJFFI,ns,20-2,20.0,2000.0,0,3660.3799999237062
