subject,strategy,session,condition,l_length,pres_rate,serial_position,rt,min_rt
AKE4AYF86KJVU,rec,4,30-1,30.0,1000.0,29.0,8480.90000000596,False
AKE4AYF86KJVU,rec,4,30-1,30.0,1000.0,28.0,5048.0999999940395,False
AKE4AYF86KJVU,rec,4,30-1,30.0,1000.0,1.0,539.6000000238419,False
AKE4AYF86KJVU,rec,4,30-1,30.0,1000.0,1.0,1945.5999999940395,False
AKIT35WR8HEQ3,prim,1,20-2,20.0,2000.0,1.0,2061.4000000953674,False
AKIT35WR8HEQ3,prim,1,20-2,20.0,2000.0,3.0,394.5,False
AKIT35WR8HEQ3,prim,1,20-2,20.0,2000.0,20.0,3224.0,False
AKIT35WR8HEQ3,prim,1,20-2,20.0,2000.0,20.0,443.2000002861023,False
AKIT35WR8HEQ3,prim,1,20-2,20.0,2000.0,1.0,428.09999990463257,False
AKIT35WR8HEQ3,prim,1,20-2,20.0,2000.0,1.0,4812.599999904633,False
AKIT35WR8HEQ3,prim,1,20-2,20.0,2000.0,2.0,1270.1999998092651,False
AKIT35WR8HEQ3,prim,1,20-2,20.0,2000.0,1.0,1631.0999999046326,False
AKIT35WR8HEQ3,prim,1,20-2,20.0,2000.0,1.0,3635.1999998092633,False
AKIT35WR8HEQ3,prim,1,20-2,20.0,2000.0,2.0,0.0,True
AKIT35WR8HEQ3,prim,2,20-2,20.0,2000.0,20.0,0.0,True
AKIT35WR8HEQ3,prim,2,20-2,20.0,2000.0,1.0,5925.400000000372,False
AKIT35WR8HEQ3,prim,2,20-2,20.0,2000.0,5.0,6899.000000001862,False
AKIT35WR8HEQ3,prim,2,20-2,20.0,2000.0,14.0,2407.5,False
AKIT35WR8HEQ3,prim,2,20-2,20.0,2000.0,1.0,5866.499999999999,False
AKIT35WR8HEQ3,prim,2,20-2,20.0,2000.0,12.0,12295.5,False
AKIT35WR8HEQ3,prim,2,20-2,20.0,2000.0,1.0,5453.499999999999,False
AKIT35WR8HEQ3,prim,2,20-2,20.0,2000.0,2.0,6721.199999999254,False
AKIT35WR8HEQ3,prim,2,20-2,20.0,2000.0,1.0,8880.599999999627,False
AKIT35WR8HEQ3,prim,3,20-2,20.0,2000.0,1.0,0.0,True
AKIT35WR8HEQ3,prim,3,20-2,20.0,2000.0,3.0,12453.5,False
AKIT35WR8HEQ3,prim,3,20-2,20.0,2000.0,2.0,23835.20000000298,False
AKIT35WR8HEQ3,prim,3,20-2,20.0,2000.0,1.0,16031.199999988079,False
AKIT35WR8HEQ3,prim,3,20-2,20.0,2000.0,1.0,19715.5,False
AKIT35WR8HEQ3,prim,3,20-2,20.0,2000.0,1.0,11443.499999985099,False
AKIT35WR8HEQ3,prim,3,20-2,20.0,2000.0,9.0,7815.899999991059,False
AKIT35WR8HEQ3,prim,3,20-2,20.0,2000.0,1.0,3639.5999999940395,False
AKIT35WR8HEQ3,prim,3,20-2,20.0,2000.0,2.0,1000.5999999940395,False
AKIT35WR8HEQ3,prim,3,20-2,20.0,2000.0,1.0,1649.7999999970198,False
AKIT35WR8HEQ3,prim,4,20-2,20.0,2000.0,20.0,0.0,True
AKIT35WR8HEQ3,prim,4,20-2,20.0,2000.0,2.0,6915.600000023842,False
AKIT35WR8HEQ3,prim,4,20-2,20.0,2000.0,1.0,8258.199999928474,False
AKIT35WR8HEQ3,prim,4,20-2,20.0,2000.0,14.0,3034.6999999284744,False
AKIT35WR8HEQ3,prim,4,20-2,20.0,2000.0,3.0,2685.7999999523163,False
AKIT35WR8HEQ3,prim,4,20-2,20.0,2000.0,8.0,18175.799999952313,False
AKIT35WR8HEQ3,prim,4,20-2,20.0,2000.0,2.0,9311.299999952316,False
AKIT35WR8HEQ3,prim,4,20-2,20.0,2000.0,2.0,17588.799999952313,False
AKIT35WR8HEQ3,prim,4,20-2,20.0,2000.0,20.0,6868.599999904633,False
AKIT35WR8HEQ3,prim,4,20-2,20.0,2000.0,1.0,17847.199999928474,False
AKIT35WR8HEQ3,prim,4,20-2,20.0,2000.0,3.0,8192.299999952316,False
AKIT35WR8HEQ3,prim,4,20-2,20.0,2000.0,10.0,9807.199999928474,False
AKJN72HW14WTR,rec,1,40-1,40.0,1000.0,39.0,0.0,True
AKJN72HW14WTR,rec,1,40-1,40.0,1000.0,25.0,1675.0,False
AKJN72HW14WTR,rec,1,40-1,40.0,1000.0,40.0,1112.0,False
AKJN72HW14WTR,rec,1,40-1,40.0,1000.0,39.0,479.0,False
AKJN72HW14WTR,rec,1,40-1,40.0,1000.0,39.0,1897.0,False
AKJN72HW14WTR,rec,1,40-1,40.0,1000.0,40.0,670.0,False
AKJN72HW14WTR,rec,1,40-1,40.0,1000.0,40.0,3652.0,False
AKJN72HW14WTR,rec,1,40-1,40.0,1000.0,40.0,457.0,False
AKJN72HW14WTR,rec,1,40-1,40.0,1000.0,37.0,5152.0,False
AKJN72HW14WTR,rec,1,40-1,40.0,1000.0,40.0,575.0,False
AKJN72HW14WTR,rec,1,40-1,40.0,1000.0,40.0,2358.0,False
AKJN72HW14WTR,rec,2,40-1,40.0,1000.0,40.0,0.0,True
AKJN72HW14WTR,rec,2,40-1,40.0,1000.0,39.0,2830.0,False
AKJN72HW14WTR,rec,2,40-1,40.0,1000.0,40.0,624.0,False
AKJN72HW14WTR,rec,2,40-1,40.0,1000.0,40.0,1287.0,False
AKJN72HW14WTR,rec,2,40-1,40.0,1000.0,39.0,3176.0,False
AKJN72HW14WTR,rec,2,40-1,40.0,1000.0,40.0,2011.0,False
AKJN72HW14WTR,rec,2,40-1,40.0,1000.0,39.0,2613.0,False
AKJN72HW14WTR,rec,2,40-1,40.0,1000.0,38.0,1708.0,False
AKJN72HW14WTR,rec,2,40-1,40.0,1000.0,39.0,1249.0,False
AKJN72HW14WTR,rec,2,40-1,40.0,1000.0,40.0,1650.0,False
AKJN72HW14WTR,rec,2,40-1,40.0,1000.0,39.0,2032.0,False
AKJN72HW14WTR,rec,3,40-1,40.0,1000.0,40.0,0.0,True
AKJN72HW14WTR,rec,3,40-1,40.0,1000.0,38.0,3014.0,False
AKJN72HW14WTR,rec,3,40-1,40.0,1000.0,37.0,3195.0,False
AKJN72HW14WTR,rec,3,40-1,40.0,1000.0,40.0,1761.0,False
AKJN72HW14WTR,rec,3,40-1,40.0,1000.0,40.0,828.0,False
AKJN72HW14WTR,rec,3,40-1,40.0,1000.0,38.0,1714.0,False
AKJN72HW14WTR,rec,3,40-1,40.0,1000.0,38.0,2941.0,False
AKJN72HW14WTR,rec,3,40-1,40.0,1000.0,39.0,1838.0,False
AKJN72HW14WTR,rec,3,40-1,40.0,1000.0,39.0,3059.0,False
AKJN72HW14WTR,rec,3,40-1,40.0,1000.0,39.0,1169.0,False
AKJN72HW14WTR,rec,3,40-1,40.0,1000.0,39.0,1517.0,False
AKJN72HW14WTR,rec,4,40-1,40.0,1000.0,38.0,2604.0,False
AKJN72HW14WTR,rec,4,40-1,40.0,1000.0,37.0,2123.0,False
AKJN72HW14WTR,rec,4,40-1,40.0,1000.0,39.0,4755.0,False
AKJN72HW14WTR,rec,4,40-1,40.0,1000.0,39.0,508.0,False
AKJN72HW14WTR,rec,4,40-1,40.0,1000.0,40.0,997.0,False
AKJN72HW14WTR,rec,4,40-1,40.0,1000.0,24.0,4477.0,False
AKJN72HW14WTR,rec,4,40-1,40.0,1000.0,39.0,5138.0,False
AKJN72HW14WTR,rec,4,40-1,40.0,1000.0,40.0,12305.0,False
AKJN72HW14WTR,rec,4,40-1,40.0,1000.0,39.0,695.0,False
AKJN72HW14WTR,rec,4,40-1,40.0,1000.0,40.0,958.0,False
AKJN72HW14WTR,rec,4,40-1,40.0,1000.0,39.0,0.0,True
AKNBC1TE88NDO,rec,1,30-1,30.0,1000.0,30.0,2484.800000190735,False
AKNBC1TE88NDO,rec,1,30-1,30.0,1000.0,28.0,2397.7000000476837,False
AKNBC1TE88NDO,rec,1,30-1,30.0,1000.0,29.0,0.0,True
AKNBC1TE88NDO,rec,1,30-1,30.0,1000.0,21.0,4033.0000002384186,False
AKNBC1TE88NDO,rec,1,30-1,30.0,1000.0,30.0,6334.800000190735,False
AKNBC1TE88NDO,rec,1,30-1,30.0,1000.0,30.0,95.30000019073486,False
AKNBC1TE88NDO,rec,1,30-1,30.0,1000.0,22.0,294.7000000476837,False
AKNBC1TE88NDO,rec,1,30-1,30.0,1000.0,30.0,377.90000009536743,False
AKNBC1TE88NDO,rec,1,30-1,30.0,1000.0,27.0,6185.900000095367,False
AKNBC1TE88NDO,rec,1,30-1,30.0,1000.0,30.0,131.2000002861023,False
AKNBC1TE88NDO,rec,1,30-1,30.0,1000.0,25.0,3722.700000286104,False
AKNBC1TE88NDO,rec,2,30-1,30.0,1000.0,1.0,1099.8000000044703,False
AKNBC1TE88NDO,rec,2,30-1,30.0,1000.0,30.0,4262.500000007451,False
AKNBC1TE88NDO,rec,2,30-1,30.0,1000.0,30.0,1197.5,False
AKNBC1TE88NDO,rec,2,30-1,30.0,1000.0,30.0,2562.7000000029802,False
AKNBC1TE88NDO,rec,2,30-1,30.0,1000.0,30.0,1947.4000000059605,False
AKNBC1TE88NDO,rec,2,30-1,30.0,1000.0,30.0,1059.5,False
AKNBC1TE88NDO,rec,2,30-1,30.0,1000.0,30.0,1407.6000000089398,False
AKNBC1TE88NDO,rec,2,30-1,30.0,1000.0,30.0,4405.60000000149,False
AKNBC1TE88NDO,rec,2,30-1,30.0,1000.0,29.0,774.6000000014901,False
AKNBC1TE88NDO,rec,2,30-1,30.0,1000.0,25.0,0.0,True
AKNBC1TE88NDO,rec,2,30-1,30.0,1000.0,7.0,15158.40000000596,False
AKNBC1TE88NDO,rec,2,30-1,30.0,1000.0,30.0,12486.60000000149,False
AKNBC1TE88NDO,rec,3,30-1,30.0,1000.0,14.0,0.0,True
AKNBC1TE88NDO,rec,3,30-1,30.0,1000.0,30.0,2546.9000000059596,False
AKNBC1TE88NDO,rec,3,30-1,30.0,1000.0,30.0,1844.80000001192,False
AKNBC1TE88NDO,rec,3,30-1,30.0,1000.0,29.0,1657.30000001192,False
AKNBC1TE88NDO,rec,3,30-1,30.0,1000.0,30.0,2035.9000000059596,False
AKNBC1TE88NDO,rec,3,30-1,30.0,1000.0,30.0,5860.69999998808,False
AKNBC1TE88NDO,rec,3,30-1,30.0,1000.0,28.0,102.5,False
AKNBC1TE88NDO,rec,3,30-1,30.0,1000.0,27.0,15061.200000017881,False
AKNBC1TE88NDO,rec,3,30-1,30.0,1000.0,30.0,1348.0,False
AKNBC1TE88NDO,rec,3,30-1,30.0,1000.0,30.0,591.0,False
AKNBC1TE88NDO,rec,3,30-1,30.0,1000.0,30.0,223.90000000595955,False
AKNBC1TE88NDO,rec,3,30-1,30.0,1000.0,30.0,2017.6999999880782,False
AKNBC1TE88NDO,rec,4,30-1,30.0,1000.0,30.0,1158.2999999523163,False
AKNBC1TE88NDO,rec,4,30-1,30.0,1000.0,30.0,2440.7000000476837,False
AKNBC1TE88NDO,rec,4,30-1,30.0,1000.0,29.0,4058.8000000715256,False
AKNBC1TE88NDO,rec,4,30-1,30.0,1000.0,30.0,1012.5,False
AKNBC1TE88NDO,rec,4,30-1,30.0,1000.0,28.0,6837.399999976158,False
AKNBC1TE88NDO,rec,4,30-1,30.0,1000.0,28.0,1370.0999999046326,False
AKNBC1TE88NDO,rec,4,30-1,30.0,1000.0,30.0,3717.899999976158,False
AKNBC1TE88NDO,rec,4,30-1,30.0,1000.0,29.0,3816.6999999284744,False
AKNBC1TE88NDO,rec,4,30-1,30.0,1000.0,30.0,5292.899999976158,False
AKNBC1TE88NDO,rec,4,30-1,30.0,1000.0,29.0,0.0,True
AKNBC1TE88NDO,rec,4,30-1,30.0,1000.0,30.0,1602.7999999523163,False
AKNU5D6QK7M72,prim,1,10-2,10.0,2000.0,1.0,0.0,True
AKNU5D6QK7M72,prim,1,10-2,10.0,2000.0,1.0,6118.0,False
AKNU5D6QK7M72,prim,1,10-2,10.0,2000.0,1.0,11712.200000047684,False
AKNU5D6QK7M72,prim,1,10-2,10.0,2000.0,1.0,7449.399999856949,False
AKNU5D6QK7M72,prim,1,10-2,10.0,2000.0,1.0,5602.5,False
AKNU5D6QK7M72,prim,1,10-2,10.0,2000.0,1.0,9641.700000047684,False
AKNU5D6QK7M72,prim,1,10-2,10.0,2000.0,1.0,4608.0,False
AKNU5D6QK7M72,prim,1,10-2,10.0,2000.0,1.0,5377.299999952316,False
AKNU5D6QK7M72,prim,1,10-2,10.0,2000.0,1.0,10708.700000047684,False
AKNU5D6QK7M72,prim,1,10-2,10.0,2000.0,2.0,4949.599999904633,False
AKNU5D6QK7M72,prim,1,10-2,10.0,2000.0,1.0,11022.700000047684,False
AKNU5D6QK7M72,prim,2,10-2,10.0,2000.0,1.0,0.0,True
AKNU5D6QK7M72,prim,2,10-2,10.0,2000.0,2.0,5786.099999997765,False
AKNU5D6QK7M72,prim,2,10-2,10.0,2000.0,2.0,8082.39999999851,False
AKNU5D6QK7M72,prim,2,10-2,10.0,2000.0,1.0,6676.699999999257,False
AKNU5D6QK7M72,prim,2,10-2,10.0,2000.0,1.0,2782.900000002235,False
AKNU5D6QK7M72,prim,2,10-2,10.0,2000.0,2.0,3131.099999997765,False
AKNU5D6QK7M72,prim,2,10-2,10.0,2000.0,1.0,3795.60000000149,False
AKNU5D6QK7M72,prim,2,10-2,10.0,2000.0,1.0,12355.699999999255,False
AKNU5D6QK7M72,prim,2,10-2,10.0,2000.0,1.0,1673.5,False
AKNU5D6QK7M72,prim,2,10-2,10.0,2000.0,1.0,3535.0,False
AKNU5D6QK7M72,prim,3,10-2,10.0,2000.0,1.0,2151.699999988079,False
AKNU5D6QK7M72,prim,3,10-2,10.0,2000.0,1.0,0.0,True
AKNU5D6QK7M72,prim,3,10-2,10.0,2000.0,1.0,6210.800000011919,False
AKNU5D6QK7M72,prim,3,10-2,10.0,2000.0,1.0,9530.400000035765,False
AKNU5D6QK7M72,prim,3,10-2,10.0,2000.0,2.0,2578.7999999523163,False
AKNU5D6QK7M72,prim,3,10-2,10.0,2000.0,2.0,1562.300000011921,False
AKNU5D6QK7M72,prim,3,10-2,10.0,2000.0,1.0,62.89999997615814,False
AKNU5D6QK7M72,prim,3,10-2,10.0,2000.0,1.0,889.0,False
AKNU5D6QK7M72,prim,4,10-2,10.0,2000.0,1.0,0.0,True
AKNU5D6QK7M72,prim,4,10-2,10.0,2000.0,1.0,5432.600000143051,False
AKNU5D6QK7M72,prim,4,10-2,10.0,2000.0,1.0,10331.0,False
AKNU5D6QK7M72,prim,4,10-2,10.0,2000.0,1.0,7908.399999856947,False
AKNU5D6QK7M72,prim,4,10-2,10.0,2000.0,1.0,1454.4000000953674,False
AKX4H8RT7BL7H,rec,1,30-1,30.0,1000.0,30.0,1093.3000000715256,False
AKX4H8RT7BL7H,rec,1,30-1,30.0,1000.0,30.0,1880.0000001192093,False
AKX4H8RT7BL7H,rec,1,30-1,30.0,1000.0,30.0,943.8000000715256,False
AKX4H8RT7BL7H,rec,1,30-1,30.0,1000.0,30.0,1910.6000000238419,False
AKX4H8RT7BL7H,rec,1,30-1,30.0,1000.0,30.0,3010.8000000715256,False
AKX4H8RT7BL7H,rec,1,30-1,30.0,1000.0,30.0,313.7000000476837,False
AKX4H8RT7BL7H,rec,1,30-1,30.0,1000.0,30.0,1088.5000001192097,False
AKX4H8RT7BL7H,rec,1,30-1,30.0,1000.0,30.0,376.3999999761586,False
AKX4H8RT7BL7H,rec,1,30-1,30.0,1000.0,30.0,512.5,False
AKX4H8RT7BL7H,rec,1,30-1,30.0,1000.0,28.0,1674.6000000238419,False
AKX4H8RT7BL7H,rec,1,30-1,30.0,1000.0,30.0,4856.500000119209,False
AKX4H8RT7BL7H,rec,1,30-1,30.0,1000.0,30.0,0.0,True
AKX4H8RT7BL7H,rec,2,30-1,30.0,1000.0,30.0,0.0,True
AKX4H8RT7BL7H,rec,2,30-1,30.0,1000.0,29.0,8891.300000071526,False
AKX4H8RT7BL7H,rec,2,30-1,30.0,1000.0,30.0,1428.8000000715251,False
AKX4H8RT7BL7H,rec,2,30-1,30.0,1000.0,28.0,2080.6000001430507,False
AKX4H8RT7BL7H,rec,2,30-1,30.0,1000.0,30.0,1269.900000095367,False
AKX4H8RT7BL7H,rec,2,30-1,30.0,1000.0,30.0,864.6000001430511,False
AKX4H8RT7BL7H,rec,2,30-1,30.0,1000.0,30.0,812.2000000476833,False
AKX4H8RT7BL7H,rec,2,30-1,30.0,1000.0,30.0,1176.7000000476833,False
AKX4H8RT7BL7H,rec,2,30-1,30.0,1000.0,27.0,1015.8000000715251,False
AKX4H8RT7BL7H,rec,2,30-1,30.0,1000.0,30.0,1503.1000001430511,False
AKX4H8RT7BL7H,rec,2,30-1,30.0,1000.0,30.0,2082.800000071525,False
AKX4H8RT7BL7H,rec,2,30-1,30.0,1000.0,30.0,495.50000011920883,False
AKX4H8RT7BL7H,rec,3,30-1,30.0,1000.0,30.0,0.0,True
AKX4H8RT7BL7H,rec,3,30-1,30.0,1000.0,30.0,469.60000002384186,False
AKX4H8RT7BL7H,rec,3,30-1,30.0,1000.0,30.0,503.20000004768417,False
AKX4H8RT7BL7H,rec,3,30-1,30.0,1000.0,30.0,4505.5,False
AKX4H8RT7BL7H,rec,3,30-1,30.0,1000.0,30.0,386.5,False
AKX4H8RT7BL7H,rec,3,30-1,30.0,1000.0,30.0,1198.8999999761581,False
AKX4H8RT7BL7H,rec,3,30-1,30.0,1000.0,30.0,5733.5,False
AKX4H8RT7BL7H,rec,3,30-1,30.0,1000.0,29.0,1185.8999999761581,False
AKX4H8RT7BL7H,rec,3,30-1,30.0,1000.0,29.0,646.6000000238419,False
AKX4H8RT7BL7H,rec,3,30-1,30.0,1000.0,30.0,309.60000002384186,False
AKX4H8RT7BL7H,rec,3,30-1,30.0,1000.0,30.0,726.7999999523163,False
AKX4H8RT7BL7H,rec,3,30-1,30.0,1000.0,30.0,949.0,False
AL9SYQEUTNJXT,prim,1,15-2,15.0,2000.0,1.0,1172.1000000238419,False
AL9SYQEUTNJXT,prim,1,15-2,15.0,2000.0,1.0,5119.800000011921,False
AL9SYQEUTNJXT,prim,1,15-2,15.0,2000.0,2.0,1966.8999999761581,False
AL9SYQEUTNJXT,prim,1,15-2,15.0,2000.0,1.0,3550.800000011921,False
AL9SYQEUTNJXT,prim,1,15-2,15.0,2000.0,1.0,2297.699999988079,False
AL9SYQEUTNJXT,prim,1,15-2,15.0,2000.0,1.0,2490.300000011921,False
AL9SYQEUTNJXT,prim,1,15-2,15.0,2000.0,1.0,4139.500000000002,False
AL9SYQEUTNJXT,prim,1,15-2,15.0,2000.0,2.0,0.0,True
AL9SYQEUTNJXT,prim,1,15-2,15.0,2000.0,1.0,1083.5000000596046,False
AL9SYQEUTNJXT,prim,2,15-2,15.0,2000.0,1.0,2136.5,False
AL9SYQEUTNJXT,prim,2,15-2,15.0,2000.0,1.0,6810.699999928474,False
AL9SYQEUTNJXT,prim,2,15-2,15.0,2000.0,1.0,3805.0,False
AL9SYQEUTNJXT,prim,2,15-2,15.0,2000.0,1.0,1601.0,False
AL9SYQEUTNJXT,prim,2,15-2,15.0,2000.0,1.0,0.0,True
AL9SYQEUTNJXT,prim,3,15-2,15.0,2000.0,1.0,1476.3999998569489,False
AL9SYQEUTNJXT,prim,3,15-2,15.0,2000.0,1.0,2205.5,False
AL9SYQEUTNJXT,prim,3,15-2,15.0,2000.0,1.0,2055.4999998807907,False
AL9SYQEUTNJXT,prim,3,15-2,15.0,2000.0,1.0,3012.9999998807907,False
AL9SYQEUTNJXT,prim,3,15-2,15.0,2000.0,1.0,6643.799999833107,False
AL9SYQEUTNJXT,prim,3,15-2,15.0,2000.0,1.0,0.0,True
AL9SYQEUTNJXT,prim,3,15-2,15.0,2000.0,1.0,3857.9999998807907,False
AL9SYQEUTNJXT,prim,4,15-2,15.0,2000.0,15.0,6035.099999904633,False
AL9SYQEUTNJXT,prim,4,15-2,15.0,2000.0,15.0,3851.5999999046326,False
AL9SYQEUTNJXT,prim,4,15-2,15.0,2000.0,15.0,2496.5,False
AL9SYQEUTNJXT,prim,4,15-2,15.0,2000.0,15.0,2774.7000000476837,False
AL9SYQEUTNJXT,prim,4,15-2,15.0,2000.0,15.0,7358.399999856949,False
AL9SYQEUTNJXT,prim,4,15-2,15.0,2000.0,10.0,3613.399999856949,False
AL9SYQEUTNJXT,prim,4,15-2,15.0,2000.0,2.0,0.0,True
AL9SYQEUTNJXT,prim,4,15-2,15.0,2000.0,1.0,3624.5999999046326,False
ALDQRWYZ8KQ9A,rec,1,15-2,15.0,2000.0,14.0,0.0,True
ALDQRWYZ8KQ9A,rec,1,15-2,15.0,2000.0,12.0,3367.4999999962747,False
ALDQRWYZ8KQ9A,rec,1,15-2,15.0,2000.0,15.0,1702.5999999977648,False
ALDQRWYZ8KQ9A,rec,1,15-2,15.0,2000.0,12.0,2143.10000000149,False
ALDQRWYZ8KQ9A,rec,1,15-2,15.0,2000.0,15.0,3896.0,False
ALDQRWYZ8KQ9A,rec,1,15-2,15.0,2000.0,15.0,3903.099999997765,False
ALDQRWYZ8KQ9A,rec,1,15-2,15.0,2000.0,15.0,4808.199999999255,False
ALDQRWYZ8KQ9A,rec,1,15-2,15.0,2000.0,15.0,3663.2999999970198,False
ALDQRWYZ8KQ9A,rec,1,15-2,15.0,2000.0,15.0,998.6999999992549,False
ALDQRWYZ8KQ9A,rec,1,15-2,15.0,2000.0,15.0,2184.89999999851,False
ALDQRWYZ8KQ9A,rec,1,15-2,15.0,2000.0,15.0,3529.699999999255,False
ALDQRWYZ8KQ9A,rec,1,15-2,15.0,2000.0,15.0,2223.699999999255,False
ALDQRWYZ8KQ9A,rec,2,15-2,15.0,2000.0,15.0,399.5999999977648,False
ALDQRWYZ8KQ9A,rec,2,15-2,15.0,2000.0,15.0,3598.199999999255,False
ALDQRWYZ8KQ9A,rec,2,15-2,15.0,2000.0,15.0,616.0999999977648,False
ALDQRWYZ8KQ9A,rec,2,15-2,15.0,2000.0,15.0,2902.0,False
ALDQRWYZ8KQ9A,rec,2,15-2,15.0,2000.0,15.0,2350.89999999851,False
ALDQRWYZ8KQ9A,rec,2,15-2,15.0,2000.0,15.0,3844.89999999851,False
ALDQRWYZ8KQ9A,rec,2,15-2,15.0,2000.0,15.0,2392.099999997765,False
ALDQRWYZ8KQ9A,rec,2,15-2,15.0,2000.0,15.0,2178.4999999962747,False
ALDQRWYZ8KQ9A,rec,2,15-2,15.0,2000.0,15.0,3037.5,False
ALDQRWYZ8KQ9A,rec,2,15-2,15.0,2000.0,15.0,0.0,True
ALDQRWYZ8KQ9A,rec,2,15-2,15.0,2000.0,15.0,3846.699999999255,False
ALDQRWYZ8KQ9A,rec,2,15-2,15.0,2000.0,15.0,2839.60000000149,False
ALDQRWYZ8KQ9A,rec,3,15-2,15.0,2000.0,14.0,0.0,True
ALDQRWYZ8KQ9A,rec,3,15-2,15.0,2000.0,15.0,2984.800000000745,False
ALDQRWYZ8KQ9A,rec,3,15-2,15.0,2000.0,15.0,3784.300000000745,False
ALDQRWYZ8KQ9A,rec,3,15-2,15.0,2000.0,15.0,2230.7000000029802,False
ALDQRWYZ8KQ9A,rec,3,15-2,15.0,2000.0,15.0,3530.599999997765,False
ALDQRWYZ8KQ9A,rec,3,15-2,15.0,2000.0,15.0,3409.800000000745,False
ALDQRWYZ8KQ9A,rec,3,15-2,15.0,2000.0,13.0,2850.800000000745,False
ALDQRWYZ8KQ9A,rec,3,15-2,15.0,2000.0,13.0,1058.2000000029802,False
ALDQRWYZ8KQ9A,rec,3,15-2,15.0,2000.0,15.0,1161.300000000745,False
ALDQRWYZ8KQ9A,rec,3,15-2,15.0,2000.0,15.0,2359.0,False
ALDQRWYZ8KQ9A,rec,3,15-2,15.0,2000.0,15.0,2527.60000000149,False
ALDQRWYZ8KQ9A,rec,3,15-2,15.0,2000.0,15.0,2237.400000002235,False
ALDQRWYZ8KQ9A,rec,4,15-2,15.0,2000.0,11.0,0.0,True
ALDQRWYZ8KQ9A,rec,4,15-2,15.0,2000.0,13.0,3204.2000000029802,False
ALDQRWYZ8KQ9A,rec,4,15-2,15.0,2000.0,14.0,4123.60000000149,False
ALDQRWYZ8KQ9A,rec,4,15-2,15.0,2000.0,10.0,3701.800000000745,False
ALDQRWYZ8KQ9A,rec,4,15-2,15.0,2000.0,12.0,4433.500000003725,False
ALDQRWYZ8KQ9A,rec,4,15-2,15.0,2000.0,14.0,3613.400000002235,False
ALDQRWYZ8KQ9A,rec,4,15-2,15.0,2000.0,12.0,1453.9999999999998,False
ALDQRWYZ8KQ9A,rec,4,15-2,15.0,2000.0,12.0,1548.1999999992547,False
ALDQRWYZ8KQ9A,rec,4,15-2,15.0,2000.0,11.0,3349.699999999255,False
ALDQRWYZ8KQ9A,rec,4,15-2,15.0,2000.0,11.0,2632.89999999851,False
ALDQRWYZ8KQ9A,rec,4,15-2,15.0,2000.0,13.0,3931.39999999851,False
ALDQRWYZ8KQ9A,rec,4,15-2,15.0,2000.0,11.0,3426.0,False
AM65LGXJBTJ0I,ns,1,15-2,15.0,2000.0,1.0,1647.7000002861023,False
AM65LGXJBTJ0I,ns,1,15-2,15.0,2000.0,15.0,2441.2999999523163,False
AM65LGXJBTJ0I,ns,1,15-2,15.0,2000.0,15.0,2066.2000000476837,False
AM65LGXJBTJ0I,ns,1,15-2,15.0,2000.0,14.0,2059.0,False
AM65LGXJBTJ0I,ns,1,15-2,15.0,2000.0,15.0,2246.2000000476837,False
AM65LGXJBTJ0I,ns,1,15-2,15.0,2000.0,15.0,515.0000002384186,False
AM65LGXJBTJ0I,ns,1,15-2,15.0,2000.0,15.0,748.3000001907353,False
AM65LGXJBTJ0I,ns,1,15-2,15.0,2000.0,15.0,1488.5,False
AM65LGXJBTJ0I,ns,1,15-2,15.0,2000.0,15.0,708.4000000953674,False
AM65LGXJBTJ0I,ns,1,15-2,15.0,2000.0,15.0,817.6000001430511,False
AM65LGXJBTJ0I,ns,1,15-2,15.0,2000.0,14.0,98.50000023841858,False
AM65LGXJBTJ0I,ns,1,15-2,15.0,2000.0,13.0,0.0,True
AM65LGXJBTJ0I,ns,2,15-2,15.0,2000.0,1.0,908.0,False
AM65LGXJBTJ0I,ns,2,15-2,15.0,2000.0,14.0,801.2999999523158,False
AM65LGXJBTJ0I,ns,2,15-2,15.0,2000.0,1.0,1053.400000095367,False
AM65LGXJBTJ0I,ns,2,15-2,15.0,2000.0,15.0,487.10000014305115,False
AM65LGXJBTJ0I,ns,2,15-2,15.0,2000.0,1.0,1080.7000000476833,False
AM65LGXJBTJ0I,ns,2,15-2,15.0,2000.0,1.0,1339.900000095367,False
AM65LGXJBTJ0I,ns,2,15-2,15.0,2000.0,1.0,1487.2999999523158,False
AM65LGXJBTJ0I,ns,2,15-2,15.0,2000.0,1.0,678.2999999523158,False
AM65LGXJBTJ0I,ns,2,15-2,15.0,2000.0,1.0,0.0,True
AM65LGXJBTJ0I,ns,2,15-2,15.0,2000.0,1.0,104.90000009536698,False
AM65LGXJBTJ0I,ns,2,15-2,15.0,2000.0,1.0,1350.900000095367,False
AM65LGXJBTJ0I,ns,3,15-2,15.0,2000.0,15.0,0.0,True
AM65LGXJBTJ0I,ns,3,15-2,15.0,2000.0,9.0,80.39999961853027,False
AM65LGXJBTJ0I,ns,3,15-2,15.0,2000.0,6.0,1807.5,False
AM65LGXJBTJ0I,ns,3,15-2,15.0,2000.0,13.0,10.800000190734863,False
AM65LGXJBTJ0I,ns,3,15-2,15.0,2000.0,1.0,4754.699999809265,False
AM65LGXJBTJ0I,ns,3,15-2,15.0,2000.0,1.0,945.5999999046326,False
