subject,condition,l_length,pres_rate,sp_1,sp_2,sp_3,sp_4,sp_5,sp_6,sp_7,sp_8,sp_9,sp_10,sp_11,sp_12,sp_13,sp_14,sp_15,sp_16,sp_17,sp_18,sp_19,sp_20,sp_21,sp_22,sp_23,sp_24,sp_25,sp_26,sp_27,sp_28,sp_29,sp_30,sp_31,sp_32,sp_33,sp_34,sp_35,sp_36,sp_37,sp_38,sp_39,sp_40
AM65LGXJBTJ0I,15-2,15.0,2000.0,0.8541666666666666,0.6458333333333333,0.20833333333333334,0.0625,0.0,0.10416666666666666,0.10416666666666666,0.10416666666666666,0.16666666666666666,0.25,0.3333333333333333,0.35416666666666663,0.5625,0.8958333333333334,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
AOIR8V07FYMH5,15-2,15.0,2000.0,0.625,0.5416666666666666,0.3958333333333333,0.6458333333333334,0.3958333333333333,0.3958333333333333,0.5416666666666666,0.3958333333333333,0.5416666666666667,0.47916666666666663,0.4375,0.25,0.5625,0.7083333333333334,0.875,,,,,,,,,,,,,,,,,,,,,,,,,
AR0VJ5XRG16UJ,15-2,15.0,2000.0,0.6666666666666666,0.625,0.9166666666666667,0.9583333333333333,0.6666666666666667,0.75,0.6666666666666667,0.7083333333333334,0.625,0.625,0.5833333333333334,0.5,0.625,0.8333333333333334,0.6666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,
AU5UJIZ3TLI5M,15-2,15.0,2000.0,0.5208333333333334,0.5208333333333334,0.5416666666666666,0.41666666666666663,0.375,0.35416666666666663,0.375,0.3541666666666667,0.2916666666666667,0.5,0.4583333333333333,0.4375,0.7291666666666667,0.9375,0.9583333333333333,,,,,,,,,,,,,,,,,,,,,,,,,
AW2UVK63OLFW,15-2,15.0,2000.0,0.4375,0.625,0.5625,0.625,0.625,0.5208333333333334,0.5416666666666666,0.5625,0.5208333333333334,0.5833333333333333,0.6875,0.625,0.7291666666666667,0.47916666666666663,0.6875,,,,,,,,,,,,,,,,,,,,,,,,,
AW5O1RK3W60FC,15-2,15.0,2000.0,0.7083333333333334,0.5625,0.4166666666666667,0.5625,0.3333333333333333,0.4583333333333333,0.5208333333333333,0.5,0.39583333333333337,0.4375,0.375,0.5625,0.7291666666666667,0.8333333333333334,0.9166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,
AWRY5SC68T0DC,15-2,15.0,2000.0,0.5625,0.39583333333333337,0.4791666666666667,0.39583333333333337,0.5,0.375,0.5208333333333334,0.4375,0.45833333333333337,0.5,0.39583333333333337,0.4375,0.375,0.5,0.375,,,,,,,,,,,,,,,,,,,,,,,,,
AWTCGY2CL1T68,15-2,15.0,2000.0,0.5833333333333333,0.5,0.6875,0.5625,0.5208333333333334,0.6041666666666666,0.5416666666666667,0.6458333333333333,0.4166666666666667,0.5416666666666666,0.6458333333333334,0.6666666666666667,0.5833333333333334,0.5625,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,
AXSBX0MCQNG3A,15-2,15.0,2000.0,0.4791666666666667,0.4375,0.5208333333333334,0.5208333333333334,0.5416666666666667,0.6041666666666667,0.45833333333333337,0.375,0.4791666666666667,0.5,0.625,0.6041666666666666,0.6041666666666667,0.6041666666666667,0.4583333333333333,,,,,,,,,,,,,,,,,,,,,,,,,
A14WLAP6TCEKO0,30-1,30.0,1000.0,0.5416666666666666,0.4166666666666667,0.3125,0.20833333333333331,0.125,0.20833333333333331,0.25,0.3541666666666667,0.20833333333333334,0.22916666666666666,0.08333333333333333,0.14583333333333331,0.20833333333333331,0.16666666666666666,0.20833333333333334,0.14583333333333334,0.1875,0.16666666666666666,0.1875,0.10416666666666666,0.14583333333333331,0.20833333333333331,0.22916666666666669,0.125,0.1875,0.27083333333333337,0.3333333333333333,0.4375,0.625,0.8333333333333334,,,,,,,,,,
A15V9BXNJXZXZX,30-1,30.0,1000.0,0.7916666666666667,0.6041666666666666,0.6666666666666667,0.5208333333333333,0.6041666666666667,0.625,0.5,0.5416666666666666,0.6458333333333334,0.4375,0.5,0.6041666666666667,0.4166666666666667,0.6041666666666667,0.6041666666666667,0.6875,0.41666666666666663,0.5416666666666666,0.6458333333333333,0.5,0.5416666666666667,0.4375,0.5208333333333333,0.6041666666666667,0.5,0.5,0.4375,0.5625,0.625,0.7083333333333334,,,,,,,,,,
A16335MOISDG1F,30-1,30.0,1000.0,0.4166666666666667,0.1875,0.22916666666666669,0.1875,0.125,0.08333333333333333,0.041666666666666664,0.10416666666666666,0.14583333333333331,0.125,0.125,0.10416666666666666,0.14583333333333331,0.2708333333333333,0.14583333333333331,0.08333333333333333,0.12499999999999999,0.10416666666666666,0.25,0.0625,0.14583333333333331,0.0625,0.1875,0.1875,0.2708333333333333,0.4166666666666667,0.4166666666666667,0.75,0.875,0.9583333333333333,,,,,,,,,,
A17FJLW818UEQU,30-1,30.0,1000.0,0.3611111111111111,0.38888888888888884,0.25,0.3333333333333333,0.47222222222222215,0.3055555555555555,0.3055555555555555,0.3055555555555555,0.3888888888888889,0.3888888888888889,0.3055555555555555,0.4444444444444444,0.3888888888888889,0.27777777777777773,0.4444444444444445,0.3055555555555555,0.4444444444444445,0.3055555555555556,0.19444444444444442,0.47222222222222215,0.3611111111111111,0.27777777777777773,0.4166666666666667,0.19444444444444442,0.3055555555555555,0.3611111111111111,0.36111111111111116,0.25,0.4444444444444444,0.5277777777777778,,,,,,,,,,
A186PT9ZLO5EJD,30-1,30.0,1000.0,0.625,0.4166666666666667,0.5,0.5,0.5416666666666666,0.5416666666666667,0.4166666666666667,0.5,0.5,0.5,0.5833333333333333,0.625,0.5833333333333334,0.4166666666666667,0.3333333333333333,0.4583333333333333,0.5416666666666667,0.5416666666666667,0.33333333333333337,0.45833333333333337,0.16666666666666666,0.41666666666666663,0.4166666666666667,0.375,0.3333333333333333,0.16666666666666666,0.20833333333333331,0.08333333333333333,0.16666666666666666,0.041666666666666664,,,,,,,,,,
A1AS1H21O9896X,30-1,30.0,1000.0,0.20833333333333331,0.22916666666666666,0.20833333333333331,0.20833333333333331,0.3125,0.25,0.125,0.25,0.20833333333333331,0.22916666666666666,0.22916666666666666,0.25,0.29166666666666663,0.14583333333333334,0.22916666666666669,0.22916666666666666,0.24999999999999997,0.16666666666666666,0.2708333333333333,0.2708333333333333,0.3125,0.14583333333333331,0.25,0.14583333333333331,0.25,0.3125,0.2708333333333333,0.16666666666666666,0.3333333333333333,0.25,,,,,,,,,,
A1AYTKAQT201ZV,30-1,30.0,1000.0,0.45833333333333337,0.4583333333333333,0.3541666666666667,0.4375,0.3541666666666667,0.2708333333333333,0.29166666666666663,0.3333333333333333,0.3541666666666667,0.4375,0.35416666666666663,0.16666666666666666,0.25,0.4166666666666667,0.3541666666666667,0.2708333333333333,0.35416666666666663,0.47916666666666663,0.375,0.2916666666666667,0.33333333333333337,0.5208333333333333,0.375,0.375,0.39583333333333337,0.3333333333333333,0.3125,0.2708333333333333,0.375,0.3541666666666667,,,,,,,,,,
